datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
6/1/2019 4:00:00 AM,6/1/2019 12:00:00 AM,RTO,RTO,RTO,RTO,75786.442,False
6/1/2019 5:00:00 AM,6/1/2019 1:00:00 AM,RTO,RTO,RTO,RTO,71257.599,False
6/1/2019 6:00:00 AM,6/1/2019 2:00:00 AM,RTO,RTO,RTO,RTO,68252.540,False
6/1/2019 7:00:00 AM,6/1/2019 3:00:00 AM,RTO,RTO,RTO,RTO,66298.675,False
6/1/2019 8:00:00 AM,6/1/2019 4:00:00 AM,RTO,RTO,RTO,RTO,65508.045,False
6/1/2019 9:00:00 AM,6/1/2019 5:00:00 AM,RTO,RTO,RTO,RTO,66349.051,False
6/1/2019 10:00:00 AM,6/1/2019 6:00:00 AM,RTO,RTO,RTO,RTO,67091.202,False
6/1/2019 11:00:00 AM,6/1/2019 7:00:00 AM,RTO,RTO,RTO,RTO,70261.996,False
6/1/2019 12:00:00 PM,6/1/2019 8:00:00 AM,RTO,RTO,RTO,RTO,74715.844,False
6/1/2019 1:00:00 PM,6/1/2019 9:00:00 AM,RTO,RTO,RTO,RTO,79150.458,False
6/1/2019 2:00:00 PM,6/1/2019 10:00:00 AM,RTO,RTO,RTO,RTO,83132.175,False
6/1/2019 3:00:00 PM,6/1/2019 11:00:00 AM,RTO,RTO,RTO,RTO,87014.332,False
6/1/2019 4:00:00 PM,6/1/2019 12:00:00 PM,RTO,RTO,RTO,RTO,90480.190,False
6/1/2019 5:00:00 PM,6/1/2019 1:00:00 PM,RTO,RTO,RTO,RTO,93413.859,False
6/1/2019 6:00:00 PM,6/1/2019 2:00:00 PM,RTO,RTO,RTO,RTO,96156.577,False
6/1/2019 7:00:00 PM,6/1/2019 3:00:00 PM,RTO,RTO,RTO,RTO,98707.482,False
6/1/2019 8:00:00 PM,6/1/2019 4:00:00 PM,RTO,RTO,RTO,RTO,100500.096,False
6/1/2019 9:00:00 PM,6/1/2019 5:00:00 PM,RTO,RTO,RTO,RTO,100876.949,False
6/1/2019 10:00:00 PM,6/1/2019 6:00:00 PM,RTO,RTO,RTO,RTO,98853.543,False
6/1/2019 11:00:00 PM,6/1/2019 7:00:00 PM,RTO,RTO,RTO,RTO,94952.377,False
6/2/2019 12:00:00 AM,6/1/2019 8:00:00 PM,RTO,RTO,RTO,RTO,92344.414,False
6/2/2019 1:00:00 AM,6/1/2019 9:00:00 PM,RTO,RTO,RTO,RTO,89720.710,False
6/2/2019 2:00:00 AM,6/1/2019 10:00:00 PM,RTO,RTO,RTO,RTO,84411.171,False
6/2/2019 3:00:00 AM,6/1/2019 11:00:00 PM,RTO,RTO,RTO,RTO,78166.769,False
6/2/2019 4:00:00 AM,6/2/2019 12:00:00 AM,RTO,RTO,RTO,RTO,72420.323,False
6/2/2019 5:00:00 AM,6/2/2019 1:00:00 AM,RTO,RTO,RTO,RTO,68260.176,False
6/2/2019 6:00:00 AM,6/2/2019 2:00:00 AM,RTO,RTO,RTO,RTO,65330.638,False
6/2/2019 7:00:00 AM,6/2/2019 3:00:00 AM,RTO,RTO,RTO,RTO,63790.182,False
6/2/2019 8:00:00 AM,6/2/2019 4:00:00 AM,RTO,RTO,RTO,RTO,62802.311,False
6/2/2019 9:00:00 AM,6/2/2019 5:00:00 AM,RTO,RTO,RTO,RTO,62657.707,False
6/2/2019 10:00:00 AM,6/2/2019 6:00:00 AM,RTO,RTO,RTO,RTO,62622.394,False
6/2/2019 11:00:00 AM,6/2/2019 7:00:00 AM,RTO,RTO,RTO,RTO,65342.315,False
6/2/2019 12:00:00 PM,6/2/2019 8:00:00 AM,RTO,RTO,RTO,RTO,70251.166,False
6/2/2019 1:00:00 PM,6/2/2019 9:00:00 AM,RTO,RTO,RTO,RTO,75220.119,False
6/2/2019 2:00:00 PM,6/2/2019 10:00:00 AM,RTO,RTO,RTO,RTO,79575.964,False
6/2/2019 3:00:00 PM,6/2/2019 11:00:00 AM,RTO,RTO,RTO,RTO,83754.993,False
6/2/2019 4:00:00 PM,6/2/2019 12:00:00 PM,RTO,RTO,RTO,RTO,87192.836,False
6/2/2019 5:00:00 PM,6/2/2019 1:00:00 PM,RTO,RTO,RTO,RTO,89863.026,False
6/2/2019 6:00:00 PM,6/2/2019 2:00:00 PM,RTO,RTO,RTO,RTO,92012.785,False
6/2/2019 7:00:00 PM,6/2/2019 3:00:00 PM,RTO,RTO,RTO,RTO,93589.363,False
6/2/2019 8:00:00 PM,6/2/2019 4:00:00 PM,RTO,RTO,RTO,RTO,94966.816,False
6/2/2019 9:00:00 PM,6/2/2019 5:00:00 PM,RTO,RTO,RTO,RTO,95193.583,False
6/2/2019 10:00:00 PM,6/2/2019 6:00:00 PM,RTO,RTO,RTO,RTO,93973.784,False
6/2/2019 11:00:00 PM,6/2/2019 7:00:00 PM,RTO,RTO,RTO,RTO,91185.869,False
6/3/2019 12:00:00 AM,6/2/2019 8:00:00 PM,RTO,RTO,RTO,RTO,88931.068,False
6/3/2019 1:00:00 AM,6/2/2019 9:00:00 PM,RTO,RTO,RTO,RTO,87075.137,False
6/3/2019 2:00:00 AM,6/2/2019 10:00:00 PM,RTO,RTO,RTO,RTO,81524.708,False
6/3/2019 3:00:00 AM,6/2/2019 11:00:00 PM,RTO,RTO,RTO,RTO,75119.815,False
6/3/2019 4:00:00 AM,6/3/2019 12:00:00 AM,RTO,RTO,RTO,RTO,69428.445,False
6/3/2019 5:00:00 AM,6/3/2019 1:00:00 AM,RTO,RTO,RTO,RTO,66165.314,False
6/3/2019 6:00:00 AM,6/3/2019 2:00:00 AM,RTO,RTO,RTO,RTO,64146.032,False
6/3/2019 7:00:00 AM,6/3/2019 3:00:00 AM,RTO,RTO,RTO,RTO,63185.517,False
6/3/2019 8:00:00 AM,6/3/2019 4:00:00 AM,RTO,RTO,RTO,RTO,63793.374,False
6/3/2019 9:00:00 AM,6/3/2019 5:00:00 AM,RTO,RTO,RTO,RTO,67089.303,False
6/3/2019 10:00:00 AM,6/3/2019 6:00:00 AM,RTO,RTO,RTO,RTO,72294.886,False
6/3/2019 11:00:00 AM,6/3/2019 7:00:00 AM,RTO,RTO,RTO,RTO,77497.056,False
6/3/2019 12:00:00 PM,6/3/2019 8:00:00 AM,RTO,RTO,RTO,RTO,80478.645,False
6/3/2019 1:00:00 PM,6/3/2019 9:00:00 AM,RTO,RTO,RTO,RTO,82537.667,False
6/3/2019 2:00:00 PM,6/3/2019 10:00:00 AM,RTO,RTO,RTO,RTO,84396.934,False
6/3/2019 3:00:00 PM,6/3/2019 11:00:00 AM,RTO,RTO,RTO,RTO,85731.928,False
6/3/2019 4:00:00 PM,6/3/2019 12:00:00 PM,RTO,RTO,RTO,RTO,86530.987,False
6/3/2019 5:00:00 PM,6/3/2019 1:00:00 PM,RTO,RTO,RTO,RTO,87414.872,False
6/3/2019 6:00:00 PM,6/3/2019 2:00:00 PM,RTO,RTO,RTO,RTO,88169.500,False
6/3/2019 7:00:00 PM,6/3/2019 3:00:00 PM,RTO,RTO,RTO,RTO,89086.176,False
6/3/2019 8:00:00 PM,6/3/2019 4:00:00 PM,RTO,RTO,RTO,RTO,90314.104,False
6/3/2019 9:00:00 PM,6/3/2019 5:00:00 PM,RTO,RTO,RTO,RTO,91090.766,False
6/3/2019 10:00:00 PM,6/3/2019 6:00:00 PM,RTO,RTO,RTO,RTO,90370.994,False
6/3/2019 11:00:00 PM,6/3/2019 7:00:00 PM,RTO,RTO,RTO,RTO,88328.788,False
6/4/2019 12:00:00 AM,6/3/2019 8:00:00 PM,RTO,RTO,RTO,RTO,86687.892,False
6/4/2019 1:00:00 AM,6/3/2019 9:00:00 PM,RTO,RTO,RTO,RTO,85000.048,False
6/4/2019 2:00:00 AM,6/3/2019 10:00:00 PM,RTO,RTO,RTO,RTO,79166.115,False
6/4/2019 3:00:00 AM,6/3/2019 11:00:00 PM,RTO,RTO,RTO,RTO,72639.031,False
6/4/2019 4:00:00 AM,6/4/2019 12:00:00 AM,RTO,RTO,RTO,RTO,67901.639,False
6/4/2019 5:00:00 AM,6/4/2019 1:00:00 AM,RTO,RTO,RTO,RTO,64812.277,False
6/4/2019 6:00:00 AM,6/4/2019 2:00:00 AM,RTO,RTO,RTO,RTO,63069.602,False
6/4/2019 7:00:00 AM,6/4/2019 3:00:00 AM,RTO,RTO,RTO,RTO,62422.093,False
6/4/2019 8:00:00 AM,6/4/2019 4:00:00 AM,RTO,RTO,RTO,RTO,63411.972,False
6/4/2019 9:00:00 AM,6/4/2019 5:00:00 AM,RTO,RTO,RTO,RTO,66708.929,False
6/4/2019 10:00:00 AM,6/4/2019 6:00:00 AM,RTO,RTO,RTO,RTO,71897.175,False
6/4/2019 11:00:00 AM,6/4/2019 7:00:00 AM,RTO,RTO,RTO,RTO,76760.212,False
6/4/2019 12:00:00 PM,6/4/2019 8:00:00 AM,RTO,RTO,RTO,RTO,79640.042,False
6/4/2019 1:00:00 PM,6/4/2019 9:00:00 AM,RTO,RTO,RTO,RTO,81295.235,False
6/4/2019 2:00:00 PM,6/4/2019 10:00:00 AM,RTO,RTO,RTO,RTO,82922.508,False
6/4/2019 3:00:00 PM,6/4/2019 11:00:00 AM,RTO,RTO,RTO,RTO,84138.212,False
6/4/2019 4:00:00 PM,6/4/2019 12:00:00 PM,RTO,RTO,RTO,RTO,85312.785,False
6/4/2019 5:00:00 PM,6/4/2019 1:00:00 PM,RTO,RTO,RTO,RTO,87151.085,False
6/4/2019 6:00:00 PM,6/4/2019 2:00:00 PM,RTO,RTO,RTO,RTO,88580.208,False
6/4/2019 7:00:00 PM,6/4/2019 3:00:00 PM,RTO,RTO,RTO,RTO,90741.442,False
6/4/2019 8:00:00 PM,6/4/2019 4:00:00 PM,RTO,RTO,RTO,RTO,92947.815,False
6/4/2019 9:00:00 PM,6/4/2019 5:00:00 PM,RTO,RTO,RTO,RTO,94352.016,False
6/4/2019 10:00:00 PM,6/4/2019 6:00:00 PM,RTO,RTO,RTO,RTO,94142.572,False
6/4/2019 11:00:00 PM,6/4/2019 7:00:00 PM,RTO,RTO,RTO,RTO,92470.057,False
6/5/2019 12:00:00 AM,6/4/2019 8:00:00 PM,RTO,RTO,RTO,RTO,91448.563,False
6/5/2019 1:00:00 AM,6/4/2019 9:00:00 PM,RTO,RTO,RTO,RTO,90060.479,False
6/5/2019 2:00:00 AM,6/4/2019 10:00:00 PM,RTO,RTO,RTO,RTO,84493.537,False
6/5/2019 3:00:00 AM,6/4/2019 11:00:00 PM,RTO,RTO,RTO,RTO,77713.109,False
6/5/2019 4:00:00 AM,6/5/2019 12:00:00 AM,RTO,RTO,RTO,RTO,72519.986,False
6/5/2019 5:00:00 AM,6/5/2019 1:00:00 AM,RTO,RTO,RTO,RTO,69004.914,False
6/5/2019 6:00:00 AM,6/5/2019 2:00:00 AM,RTO,RTO,RTO,RTO,67082.938,False
6/5/2019 7:00:00 AM,6/5/2019 3:00:00 AM,RTO,RTO,RTO,RTO,66147.028,False
6/5/2019 8:00:00 AM,6/5/2019 4:00:00 AM,RTO,RTO,RTO,RTO,66849.691,False
6/5/2019 9:00:00 AM,6/5/2019 5:00:00 AM,RTO,RTO,RTO,RTO,70074.238,False
6/5/2019 10:00:00 AM,6/5/2019 6:00:00 AM,RTO,RTO,RTO,RTO,75808.354,False
6/5/2019 11:00:00 AM,6/5/2019 7:00:00 AM,RTO,RTO,RTO,RTO,81452.998,False
6/5/2019 12:00:00 PM,6/5/2019 8:00:00 AM,RTO,RTO,RTO,RTO,85293.990,False
6/5/2019 1:00:00 PM,6/5/2019 9:00:00 AM,RTO,RTO,RTO,RTO,88606.975,False
6/5/2019 2:00:00 PM,6/5/2019 10:00:00 AM,RTO,RTO,RTO,RTO,92055.442,False
6/5/2019 3:00:00 PM,6/5/2019 11:00:00 AM,RTO,RTO,RTO,RTO,95275.906,False
6/5/2019 4:00:00 PM,6/5/2019 12:00:00 PM,RTO,RTO,RTO,RTO,98398.937,False
6/5/2019 5:00:00 PM,6/5/2019 1:00:00 PM,RTO,RTO,RTO,RTO,101873.500,False
6/5/2019 6:00:00 PM,6/5/2019 2:00:00 PM,RTO,RTO,RTO,RTO,104384.624,False
6/5/2019 7:00:00 PM,6/5/2019 3:00:00 PM,RTO,RTO,RTO,RTO,106224.404,False
6/5/2019 8:00:00 PM,6/5/2019 4:00:00 PM,RTO,RTO,RTO,RTO,107604.979,False
6/5/2019 9:00:00 PM,6/5/2019 5:00:00 PM,RTO,RTO,RTO,RTO,107808.246,False
6/5/2019 10:00:00 PM,6/5/2019 6:00:00 PM,RTO,RTO,RTO,RTO,106479.830,False
6/5/2019 11:00:00 PM,6/5/2019 7:00:00 PM,RTO,RTO,RTO,RTO,103925.321,False
6/6/2019 12:00:00 AM,6/5/2019 8:00:00 PM,RTO,RTO,RTO,RTO,102211.168,False
6/6/2019 1:00:00 AM,6/5/2019 9:00:00 PM,RTO,RTO,RTO,RTO,99781.061,False
6/6/2019 2:00:00 AM,6/5/2019 10:00:00 PM,RTO,RTO,RTO,RTO,93429.320,False
6/6/2019 3:00:00 AM,6/5/2019 11:00:00 PM,RTO,RTO,RTO,RTO,85844.425,False
6/6/2019 4:00:00 AM,6/6/2019 12:00:00 AM,RTO,RTO,RTO,RTO,79734.612,False
6/6/2019 5:00:00 AM,6/6/2019 1:00:00 AM,RTO,RTO,RTO,RTO,75438.414,False
6/6/2019 6:00:00 AM,6/6/2019 2:00:00 AM,RTO,RTO,RTO,RTO,72606.838,False
6/6/2019 7:00:00 AM,6/6/2019 3:00:00 AM,RTO,RTO,RTO,RTO,71326.610,False
6/6/2019 8:00:00 AM,6/6/2019 4:00:00 AM,RTO,RTO,RTO,RTO,71714.658,False
6/6/2019 9:00:00 AM,6/6/2019 5:00:00 AM,RTO,RTO,RTO,RTO,74859.706,False
6/6/2019 10:00:00 AM,6/6/2019 6:00:00 AM,RTO,RTO,RTO,RTO,80325.624,False
6/6/2019 11:00:00 AM,6/6/2019 7:00:00 AM,RTO,RTO,RTO,RTO,86456.846,False
6/6/2019 12:00:00 PM,6/6/2019 8:00:00 AM,RTO,RTO,RTO,RTO,91231.377,False
6/6/2019 1:00:00 PM,6/6/2019 9:00:00 AM,RTO,RTO,RTO,RTO,95471.639,False
6/6/2019 2:00:00 PM,6/6/2019 10:00:00 AM,RTO,RTO,RTO,RTO,99764.332,False
6/6/2019 3:00:00 PM,6/6/2019 11:00:00 AM,RTO,RTO,RTO,RTO,103552.800,False
6/6/2019 4:00:00 PM,6/6/2019 12:00:00 PM,RTO,RTO,RTO,RTO,106940.537,False
6/6/2019 5:00:00 PM,6/6/2019 1:00:00 PM,RTO,RTO,RTO,RTO,110043.165,False
6/6/2019 6:00:00 PM,6/6/2019 2:00:00 PM,RTO,RTO,RTO,RTO,112090.546,False
6/6/2019 7:00:00 PM,6/6/2019 3:00:00 PM,RTO,RTO,RTO,RTO,113995.410,False
6/6/2019 8:00:00 PM,6/6/2019 4:00:00 PM,RTO,RTO,RTO,RTO,116161.549,False
6/6/2019 9:00:00 PM,6/6/2019 5:00:00 PM,RTO,RTO,RTO,RTO,116455.042,False
6/6/2019 10:00:00 PM,6/6/2019 6:00:00 PM,RTO,RTO,RTO,RTO,114453.797,False
6/6/2019 11:00:00 PM,6/6/2019 7:00:00 PM,RTO,RTO,RTO,RTO,110676.252,False
6/7/2019 12:00:00 AM,6/6/2019 8:00:00 PM,RTO,RTO,RTO,RTO,107019.859,False
6/7/2019 1:00:00 AM,6/6/2019 9:00:00 PM,RTO,RTO,RTO,RTO,103752.251,False
6/7/2019 2:00:00 AM,6/6/2019 10:00:00 PM,RTO,RTO,RTO,RTO,96418.839,False
6/7/2019 3:00:00 AM,6/6/2019 11:00:00 PM,RTO,RTO,RTO,RTO,87859.006,False
6/7/2019 4:00:00 AM,6/7/2019 12:00:00 AM,RTO,RTO,RTO,RTO,80644.417,False
6/7/2019 5:00:00 AM,6/7/2019 1:00:00 AM,RTO,RTO,RTO,RTO,75903.900,False
6/7/2019 6:00:00 AM,6/7/2019 2:00:00 AM,RTO,RTO,RTO,RTO,72871.379,False
6/7/2019 7:00:00 AM,6/7/2019 3:00:00 AM,RTO,RTO,RTO,RTO,71401.011,False
6/7/2019 8:00:00 AM,6/7/2019 4:00:00 AM,RTO,RTO,RTO,RTO,71239.800,False
6/7/2019 9:00:00 AM,6/7/2019 5:00:00 AM,RTO,RTO,RTO,RTO,73781.971,False
6/7/2019 10:00:00 AM,6/7/2019 6:00:00 AM,RTO,RTO,RTO,RTO,78772.888,False
6/7/2019 11:00:00 AM,6/7/2019 7:00:00 AM,RTO,RTO,RTO,RTO,84428.529,False
6/7/2019 12:00:00 PM,6/7/2019 8:00:00 AM,RTO,RTO,RTO,RTO,88360.312,False
6/7/2019 1:00:00 PM,6/7/2019 9:00:00 AM,RTO,RTO,RTO,RTO,91727.891,False
6/7/2019 2:00:00 PM,6/7/2019 10:00:00 AM,RTO,RTO,RTO,RTO,95114.448,False
6/7/2019 3:00:00 PM,6/7/2019 11:00:00 AM,RTO,RTO,RTO,RTO,97982.613,False
6/7/2019 4:00:00 PM,6/7/2019 12:00:00 PM,RTO,RTO,RTO,RTO,100054.136,False
6/7/2019 5:00:00 PM,6/7/2019 1:00:00 PM,RTO,RTO,RTO,RTO,102245.357,False
6/7/2019 6:00:00 PM,6/7/2019 2:00:00 PM,RTO,RTO,RTO,RTO,103583.556,False
6/7/2019 7:00:00 PM,6/7/2019 3:00:00 PM,RTO,RTO,RTO,RTO,104011.159,False
6/7/2019 8:00:00 PM,6/7/2019 4:00:00 PM,RTO,RTO,RTO,RTO,104447.099,False
6/7/2019 9:00:00 PM,6/7/2019 5:00:00 PM,RTO,RTO,RTO,RTO,103607.375,False
6/7/2019 10:00:00 PM,6/7/2019 6:00:00 PM,RTO,RTO,RTO,RTO,101030.651,False
6/7/2019 11:00:00 PM,6/7/2019 7:00:00 PM,RTO,RTO,RTO,RTO,97716.384,False
6/8/2019 12:00:00 AM,6/7/2019 8:00:00 PM,RTO,RTO,RTO,RTO,95402.729,False
6/8/2019 1:00:00 AM,6/7/2019 9:00:00 PM,RTO,RTO,RTO,RTO,93265.154,False
6/8/2019 2:00:00 AM,6/7/2019 10:00:00 PM,RTO,RTO,RTO,RTO,87956.936,False
6/8/2019 3:00:00 AM,6/7/2019 11:00:00 PM,RTO,RTO,RTO,RTO,81212.692,False
6/8/2019 4:00:00 AM,6/8/2019 12:00:00 AM,RTO,RTO,RTO,RTO,75183.983,False
6/8/2019 5:00:00 AM,6/8/2019 1:00:00 AM,RTO,RTO,RTO,RTO,70837.961,False
6/8/2019 6:00:00 AM,6/8/2019 2:00:00 AM,RTO,RTO,RTO,RTO,64230.972,False
6/8/2019 7:00:00 AM,6/8/2019 3:00:00 AM,RTO,RTO,RTO,RTO,66283.536,False
6/8/2019 8:00:00 AM,6/8/2019 4:00:00 AM,RTO,RTO,RTO,RTO,65706.168,False
6/8/2019 9:00:00 AM,6/8/2019 5:00:00 AM,RTO,RTO,RTO,RTO,66202.497,False
6/8/2019 10:00:00 AM,6/8/2019 6:00:00 AM,RTO,RTO,RTO,RTO,67183.524,False
6/8/2019 11:00:00 AM,6/8/2019 7:00:00 AM,RTO,RTO,RTO,RTO,70820.187,False
6/8/2019 12:00:00 PM,6/8/2019 8:00:00 AM,RTO,RTO,RTO,RTO,75819.762,False
6/8/2019 1:00:00 PM,6/8/2019 9:00:00 AM,RTO,RTO,RTO,RTO,80406.840,False
6/8/2019 2:00:00 PM,6/8/2019 10:00:00 AM,RTO,RTO,RTO,RTO,84161.468,False
6/8/2019 3:00:00 PM,6/8/2019 11:00:00 AM,RTO,RTO,RTO,RTO,87083.954,False
6/8/2019 4:00:00 PM,6/8/2019 12:00:00 PM,RTO,RTO,RTO,RTO,89184.278,False
6/8/2019 5:00:00 PM,6/8/2019 1:00:00 PM,RTO,RTO,RTO,RTO,90816.172,False
6/8/2019 6:00:00 PM,6/8/2019 2:00:00 PM,RTO,RTO,RTO,RTO,91864.531,False
6/8/2019 7:00:00 PM,6/8/2019 3:00:00 PM,RTO,RTO,RTO,RTO,92905.144,False
6/8/2019 8:00:00 PM,6/8/2019 4:00:00 PM,RTO,RTO,RTO,RTO,93954.124,False
6/8/2019 9:00:00 PM,6/8/2019 5:00:00 PM,RTO,RTO,RTO,RTO,93930.684,False
6/8/2019 10:00:00 PM,6/8/2019 6:00:00 PM,RTO,RTO,RTO,RTO,92247.655,False
6/8/2019 11:00:00 PM,6/8/2019 7:00:00 PM,RTO,RTO,RTO,RTO,89452.913,False
6/9/2019 12:00:00 AM,6/8/2019 8:00:00 PM,RTO,RTO,RTO,RTO,87494.091,False
6/9/2019 1:00:00 AM,6/8/2019 9:00:00 PM,RTO,RTO,RTO,RTO,86445.315,False
6/9/2019 2:00:00 AM,6/8/2019 10:00:00 PM,RTO,RTO,RTO,RTO,82242.312,False
6/9/2019 3:00:00 AM,6/8/2019 11:00:00 PM,RTO,RTO,RTO,RTO,76788.536,False
6/9/2019 4:00:00 AM,6/9/2019 12:00:00 AM,RTO,RTO,RTO,RTO,71586.458,False
6/9/2019 5:00:00 AM,6/9/2019 1:00:00 AM,RTO,RTO,RTO,RTO,67819.919,False
6/9/2019 6:00:00 AM,6/9/2019 2:00:00 AM,RTO,RTO,RTO,RTO,65385.090,False
6/9/2019 7:00:00 AM,6/9/2019 3:00:00 AM,RTO,RTO,RTO,RTO,63724.092,False
6/9/2019 8:00:00 AM,6/9/2019 4:00:00 AM,RTO,RTO,RTO,RTO,62982.738,False
6/9/2019 9:00:00 AM,6/9/2019 5:00:00 AM,RTO,RTO,RTO,RTO,62884.452,False
6/9/2019 10:00:00 AM,6/9/2019 6:00:00 AM,RTO,RTO,RTO,RTO,63351.292,False
6/9/2019 11:00:00 AM,6/9/2019 7:00:00 AM,RTO,RTO,RTO,RTO,65873.862,False
6/9/2019 12:00:00 PM,6/9/2019 8:00:00 AM,RTO,RTO,RTO,RTO,70235.863,False
6/9/2019 1:00:00 PM,6/9/2019 9:00:00 AM,RTO,RTO,RTO,RTO,74782.566,False
6/9/2019 2:00:00 PM,6/9/2019 10:00:00 AM,RTO,RTO,RTO,RTO,78399.164,False
6/9/2019 3:00:00 PM,6/9/2019 11:00:00 AM,RTO,RTO,RTO,RTO,81542.522,False
6/9/2019 4:00:00 PM,6/9/2019 12:00:00 PM,RTO,RTO,RTO,RTO,84170.238,False
6/9/2019 5:00:00 PM,6/9/2019 1:00:00 PM,RTO,RTO,RTO,RTO,86116.181,False
6/9/2019 6:00:00 PM,6/9/2019 2:00:00 PM,RTO,RTO,RTO,RTO,87562.767,False
6/9/2019 7:00:00 PM,6/9/2019 3:00:00 PM,RTO,RTO,RTO,RTO,88877.685,False
6/9/2019 8:00:00 PM,6/9/2019 4:00:00 PM,RTO,RTO,RTO,RTO,90429.481,False
6/9/2019 9:00:00 PM,6/9/2019 5:00:00 PM,RTO,RTO,RTO,RTO,91483.613,False
6/9/2019 10:00:00 PM,6/9/2019 6:00:00 PM,RTO,RTO,RTO,RTO,91100.776,False
6/9/2019 11:00:00 PM,6/9/2019 7:00:00 PM,RTO,RTO,RTO,RTO,89906.016,False
6/10/2019 12:00:00 AM,6/9/2019 8:00:00 PM,RTO,RTO,RTO,RTO,89248.073,False
6/10/2019 1:00:00 AM,6/9/2019 9:00:00 PM,RTO,RTO,RTO,RTO,88220.851,False
6/10/2019 2:00:00 AM,6/9/2019 10:00:00 PM,RTO,RTO,RTO,RTO,83737.531,False
6/10/2019 3:00:00 AM,6/9/2019 11:00:00 PM,RTO,RTO,RTO,RTO,77819.197,False
6/10/2019 4:00:00 AM,6/10/2019 12:00:00 AM,RTO,RTO,RTO,RTO,72756.281,False
6/10/2019 5:00:00 AM,6/10/2019 1:00:00 AM,RTO,RTO,RTO,RTO,69414.445,False
6/10/2019 6:00:00 AM,6/10/2019 2:00:00 AM,RTO,RTO,RTO,RTO,67426.152,False
6/10/2019 7:00:00 AM,6/10/2019 3:00:00 AM,RTO,RTO,RTO,RTO,66652.779,False
6/10/2019 8:00:00 AM,6/10/2019 4:00:00 AM,RTO,RTO,RTO,RTO,67564.780,False
6/10/2019 9:00:00 AM,6/10/2019 5:00:00 AM,RTO,RTO,RTO,RTO,71195.239,False
6/10/2019 10:00:00 AM,6/10/2019 6:00:00 AM,RTO,RTO,RTO,RTO,76958.317,False
6/10/2019 11:00:00 AM,6/10/2019 7:00:00 AM,RTO,RTO,RTO,RTO,82629.241,False
6/10/2019 12:00:00 PM,6/10/2019 8:00:00 AM,RTO,RTO,RTO,RTO,86557.440,False
6/10/2019 1:00:00 PM,6/10/2019 9:00:00 AM,RTO,RTO,RTO,RTO,89359.227,False
6/10/2019 2:00:00 PM,6/10/2019 10:00:00 AM,RTO,RTO,RTO,RTO,92134.760,False
6/10/2019 3:00:00 PM,6/10/2019 11:00:00 AM,RTO,RTO,RTO,RTO,94539.042,False
6/10/2019 4:00:00 PM,6/10/2019 12:00:00 PM,RTO,RTO,RTO,RTO,96280.002,False
6/10/2019 5:00:00 PM,6/10/2019 1:00:00 PM,RTO,RTO,RTO,RTO,97665.814,False
6/10/2019 6:00:00 PM,6/10/2019 2:00:00 PM,RTO,RTO,RTO,RTO,98411.350,False
6/10/2019 7:00:00 PM,6/10/2019 3:00:00 PM,RTO,RTO,RTO,RTO,98537.155,False
6/10/2019 8:00:00 PM,6/10/2019 4:00:00 PM,RTO,RTO,RTO,RTO,98778.600,False
6/10/2019 9:00:00 PM,6/10/2019 5:00:00 PM,RTO,RTO,RTO,RTO,99042.368,False
6/10/2019 10:00:00 PM,6/10/2019 6:00:00 PM,RTO,RTO,RTO,RTO,97777.683,False
6/10/2019 11:00:00 PM,6/10/2019 7:00:00 PM,RTO,RTO,RTO,RTO,95810.812,False
6/11/2019 12:00:00 AM,6/10/2019 8:00:00 PM,RTO,RTO,RTO,RTO,94025.783,False
6/11/2019 1:00:00 AM,6/10/2019 9:00:00 PM,RTO,RTO,RTO,RTO,91935.894,False
6/11/2019 2:00:00 AM,6/10/2019 10:00:00 PM,RTO,RTO,RTO,RTO,86393.751,False
6/11/2019 3:00:00 AM,6/10/2019 11:00:00 PM,RTO,RTO,RTO,RTO,79708.004,False
6/11/2019 4:00:00 AM,6/11/2019 12:00:00 AM,RTO,RTO,RTO,RTO,74307.363,False
6/11/2019 5:00:00 AM,6/11/2019 1:00:00 AM,RTO,RTO,RTO,RTO,70697.336,False
6/11/2019 6:00:00 AM,6/11/2019 2:00:00 AM,RTO,RTO,RTO,RTO,68538.421,False
6/11/2019 7:00:00 AM,6/11/2019 3:00:00 AM,RTO,RTO,RTO,RTO,67265.676,False
6/11/2019 8:00:00 AM,6/11/2019 4:00:00 AM,RTO,RTO,RTO,RTO,67700.675,False
6/11/2019 9:00:00 AM,6/11/2019 5:00:00 AM,RTO,RTO,RTO,RTO,70752.887,False
6/11/2019 10:00:00 AM,6/11/2019 6:00:00 AM,RTO,RTO,RTO,RTO,75324.898,False
6/11/2019 11:00:00 AM,6/11/2019 7:00:00 AM,RTO,RTO,RTO,RTO,80321.645,False
6/11/2019 12:00:00 PM,6/11/2019 8:00:00 AM,RTO,RTO,RTO,RTO,83301.047,False
6/11/2019 1:00:00 PM,6/11/2019 9:00:00 AM,RTO,RTO,RTO,RTO,85159.598,False
6/11/2019 2:00:00 PM,6/11/2019 10:00:00 AM,RTO,RTO,RTO,RTO,87087.427,False
6/11/2019 3:00:00 PM,6/11/2019 11:00:00 AM,RTO,RTO,RTO,RTO,88582.319,False
6/11/2019 4:00:00 PM,6/11/2019 12:00:00 PM,RTO,RTO,RTO,RTO,90456.184,False
