datetime_beginning_utc,datetime_beginning_ept,pnode_id,pnode_name,voltage,equipment,type,zone,system_energy_price_rt,total_lmp_rt,congestion_price_rt,marginal_loss_price_rt,system_energy_price_da,total_lmp_da,congestion_price_da,marginal_loss_price_da
6/1/2018 5:00:00 PM,6/1/2018 1:00:00 PM,1,PJM,,,ZONE,,48.385833,48.419997,0.011521,0.022643,60.480000,59.309449,-1.137811,-0.032740
6/1/2018 6:00:00 PM,6/1/2018 2:00:00 PM,1,PJM,,,ZONE,,51.908333,51.733962,-0.197610,0.023239,71.200000,70.021657,-1.136862,-0.041481
6/1/2018 7:00:00 PM,6/1/2018 3:00:00 PM,1,PJM,,,ZONE,,88.560833,88.627445,0.022787,0.043825,75.750000,74.376853,-1.333906,-0.039241
6/1/2018 8:00:00 PM,6/1/2018 4:00:00 PM,1,PJM,,,ZONE,,101.467500,101.757790,0.243166,0.047124,78.750000,77.309771,-1.427395,-0.012834
6/1/2018 9:00:00 PM,6/1/2018 5:00:00 PM,1,PJM,,,ZONE,,31.606667,31.660511,0.038147,0.015697,67.890000,66.499064,-1.375828,-0.015108
6/1/2018 10:00:00 PM,6/1/2018 6:00:00 PM,1,PJM,,,ZONE,,36.558333,36.615134,0.040355,0.016446,52.430000,51.638972,-0.772389,-0.018639
6/1/2018 11:00:00 PM,6/1/2018 7:00:00 PM,1,PJM,,,ZONE,,45.141667,45.225569,0.062386,0.021517,41.130000,40.746168,-0.356976,-0.026856
6/2/2018 12:00:00 AM,6/1/2018 8:00:00 PM,1,PJM,,,ZONE,,42.226667,42.295804,0.050301,0.018836,38.830000,38.374321,-0.436532,-0.019147
6/2/2018 1:00:00 AM,6/1/2018 9:00:00 PM,1,PJM,,,ZONE,,63.817500,63.983757,0.142550,0.023707,34.590000,34.341484,-0.229332,-0.019184
6/2/2018 2:00:00 AM,6/1/2018 10:00:00 PM,1,PJM,,,ZONE,,29.164167,29.292819,0.115525,0.013127,27.910000,27.671573,-0.214468,-0.023959
6/2/2018 3:00:00 AM,6/1/2018 11:00:00 PM,1,PJM,,,ZONE,,22.375000,22.387518,-0.000005,0.012522,23.470000,23.245630,-0.192234,-0.032136
6/2/2018 4:00:00 AM,6/2/2018 12:00:00 AM,1,PJM,,,ZONE,,22.234167,22.245299,0.000000,0.011133,23.900000,23.855571,-0.029056,-0.015373
6/2/2018 5:00:00 AM,6/2/2018 1:00:00 AM,1,PJM,,,ZONE,,24.755000,24.778446,0.009818,0.013628,21.490000,21.434620,-0.035307,-0.020073
6/2/2018 6:00:00 AM,6/2/2018 2:00:00 AM,1,PJM,,,ZONE,,21.611667,21.630409,0.007047,0.011696,20.300000,20.239496,-0.035002,-0.025502
6/2/2018 7:00:00 AM,6/2/2018 3:00:00 AM,1,PJM,,,ZONE,,20.125000,20.135074,0.000001,0.010074,19.500000,19.443238,-0.040657,-0.016105
6/2/2018 8:00:00 AM,6/2/2018 4:00:00 AM,1,PJM,,,ZONE,,19.610833,19.624776,0.005037,0.008906,19.130000,19.067764,-0.044820,-0.017416
6/2/2018 9:00:00 AM,6/2/2018 5:00:00 AM,1,PJM,,,ZONE,,20.354167,20.367030,0.000000,0.012863,19.320000,19.250449,-0.053609,-0.015942
6/2/2018 10:00:00 AM,6/2/2018 6:00:00 AM,1,PJM,,,ZONE,,19.810833,19.821287,0.000000,0.010454,19.890000,19.802066,-0.067754,-0.020180
6/2/2018 11:00:00 AM,6/2/2018 7:00:00 AM,1,PJM,,,ZONE,,23.880833,23.893758,0.000003,0.012921,22.080000,21.990376,-0.063585,-0.026039
6/2/2018 12:00:00 PM,6/2/2018 8:00:00 AM,1,PJM,,,ZONE,,22.840833,22.859995,0.005434,0.013728,24.070000,23.982779,-0.057681,-0.029540
6/2/2018 1:00:00 PM,6/2/2018 9:00:00 AM,1,PJM,,,ZONE,,40.111667,40.212149,0.080001,0.020482,26.390000,26.258460,-0.101095,-0.030445
6/2/2018 2:00:00 PM,6/2/2018 10:00:00 AM,1,PJM,,,ZONE,,62.802500,63.046572,0.206879,0.037194,29.750000,29.595837,-0.124784,-0.029379
6/2/2018 3:00:00 PM,6/2/2018 11:00:00 AM,1,PJM,,,ZONE,,80.247500,80.529112,0.238316,0.043297,33.250000,33.094469,-0.110794,-0.044737
6/2/2018 4:00:00 PM,6/2/2018 12:00:00 PM,1,PJM,,,ZONE,,56.099167,56.241435,0.108937,0.033331,33.860000,33.693703,-0.122264,-0.044033
6/2/2018 5:00:00 PM,6/2/2018 1:00:00 PM,1,PJM,,,ZONE,,135.181667,135.835119,0.570068,0.083384,33.780000,33.639769,-0.094112,-0.046119
6/2/2018 6:00:00 PM,6/2/2018 2:00:00 PM,1,PJM,,,ZONE,,100.154167,100.603138,0.393889,0.055083,34.970000,34.843331,-0.069583,-0.057086
6/2/2018 7:00:00 PM,6/2/2018 3:00:00 PM,1,PJM,,,ZONE,,117.105833,117.610678,0.447493,0.057352,36.760000,36.570236,-0.133408,-0.056356
6/2/2018 8:00:00 PM,6/2/2018 4:00:00 PM,1,PJM,,,ZONE,,58.531667,58.748931,0.190636,0.026629,37.310000,37.098074,-0.150223,-0.061703
6/2/2018 9:00:00 PM,6/2/2018 5:00:00 PM,1,PJM,,,ZONE,,60.001667,60.289910,0.260097,0.028146,36.170000,35.997379,-0.112290,-0.060331
6/2/2018 10:00:00 PM,6/2/2018 6:00:00 PM,1,PJM,,,ZONE,,50.525833,50.872006,0.321257,0.024915,34.000000,33.817838,-0.115529,-0.066633
6/2/2018 11:00:00 PM,6/2/2018 7:00:00 PM,1,PJM,,,ZONE,,78.337500,78.551202,0.174940,0.038762,32.220000,32.017930,-0.148975,-0.053095
6/3/2018 12:00:00 AM,6/2/2018 8:00:00 PM,1,PJM,,,ZONE,,31.915000,31.959321,0.026688,0.017634,31.610000,31.425506,-0.131894,-0.052600
6/3/2018 1:00:00 AM,6/2/2018 9:00:00 PM,1,PJM,,,ZONE,,63.715000,63.845928,0.103727,0.027201,29.190000,29.032663,-0.108176,-0.049161
6/3/2018 2:00:00 AM,6/2/2018 10:00:00 PM,1,PJM,,,ZONE,,47.955833,48.115847,0.134636,0.025378,24.010000,23.853864,-0.131335,-0.024801
6/3/2018 3:00:00 AM,6/2/2018 11:00:00 PM,1,PJM,,,ZONE,,26.512500,26.691054,0.164922,0.013631,22.550000,22.394989,-0.139600,-0.015411
6/3/2018 4:00:00 AM,6/3/2018 12:00:00 AM,1,PJM,,,ZONE,,24.300000,24.364543,0.052819,0.011724,21.470000,21.430429,-0.024486,-0.015085
6/3/2018 5:00:00 AM,6/3/2018 1:00:00 AM,1,PJM,,,ZONE,,26.575833,26.606634,0.019205,0.011596,19.490000,19.449967,-0.024972,-0.015061
6/3/2018 6:00:00 AM,6/3/2018 2:00:00 AM,1,PJM,,,ZONE,,20.245000,20.255376,0.000001,0.010375,19.410000,19.366360,-0.028459,-0.015181
6/3/2018 7:00:00 AM,6/3/2018 3:00:00 AM,1,PJM,,,ZONE,,18.861667,18.871784,0.001703,0.008415,18.120000,18.064733,-0.046947,-0.008320
6/3/2018 8:00:00 AM,6/3/2018 4:00:00 AM,1,PJM,,,ZONE,,18.220833,18.233080,0.001932,0.010315,17.180000,17.120610,-0.054913,-0.004477
6/3/2018 9:00:00 AM,6/3/2018 5:00:00 AM,1,PJM,,,ZONE,,17.465833,17.493002,0.017993,0.009176,17.140000,17.063567,-0.066136,-0.010297
6/3/2018 10:00:00 AM,6/3/2018 6:00:00 AM,1,PJM,,,ZONE,,14.685833,14.741046,0.046674,0.008539,17.010000,16.910607,-0.092072,-0.007321
6/3/2018 11:00:00 AM,6/3/2018 7:00:00 AM,1,PJM,,,ZONE,,14.819167,15.034761,0.206904,0.008690,18.660000,18.558656,-0.090381,-0.010963
6/3/2018 12:00:00 PM,6/3/2018 8:00:00 AM,1,PJM,,,ZONE,,38.798333,39.061672,0.240618,0.022721,20.070000,19.948325,-0.107678,-0.013997
6/3/2018 1:00:00 PM,6/3/2018 9:00:00 AM,1,PJM,,,ZONE,,18.442500,18.609616,0.157563,0.009553,22.340000,22.255238,-0.064139,-0.020623
6/3/2018 2:00:00 PM,6/3/2018 10:00:00 AM,1,PJM,,,ZONE,,25.937500,26.310686,0.358510,0.014676,24.750000,24.645662,-0.081953,-0.022385
6/3/2018 3:00:00 PM,6/3/2018 11:00:00 AM,1,PJM,,,ZONE,,25.191667,25.519443,0.312023,0.015754,25.920000,25.778295,-0.120067,-0.021638
6/3/2018 4:00:00 PM,6/3/2018 12:00:00 PM,1,PJM,,,ZONE,,45.058333,45.594922,0.509647,0.026942,26.840000,26.652521,-0.159603,-0.027876
6/3/2018 5:00:00 PM,6/3/2018 1:00:00 PM,1,PJM,,,ZONE,,53.191667,53.870722,0.647684,0.031372,27.460000,27.177935,-0.246467,-0.035598
6/3/2018 6:00:00 PM,6/3/2018 2:00:00 PM,1,PJM,,,ZONE,,34.893333,35.384831,0.470256,0.021241,27.300000,26.989501,-0.276456,-0.034043
6/3/2018 7:00:00 PM,6/3/2018 3:00:00 PM,1,PJM,,,ZONE,,29.020000,29.253978,0.215685,0.018293,27.400000,27.036251,-0.331313,-0.032436
6/3/2018 8:00:00 PM,6/3/2018 4:00:00 PM,1,PJM,,,ZONE,,32.841667,33.242770,0.381215,0.019888,28.690000,28.356592,-0.294884,-0.038524
6/3/2018 9:00:00 PM,6/3/2018 5:00:00 PM,1,PJM,,,ZONE,,33.243333,33.547831,0.283781,0.020716,27.400000,27.145535,-0.227248,-0.027217
6/3/2018 10:00:00 PM,6/3/2018 6:00:00 PM,1,PJM,,,ZONE,,35.275833,35.560693,0.264150,0.020710,27.030000,26.840140,-0.165615,-0.024245
6/3/2018 11:00:00 PM,6/3/2018 7:00:00 PM,1,PJM,,,ZONE,,22.345833,22.396802,0.037184,0.013785,25.500000,25.297436,-0.178427,-0.024137
6/4/2018 12:00:00 AM,6/3/2018 8:00:00 PM,1,PJM,,,ZONE,,20.865000,20.878840,0.001143,0.012697,27.870000,27.769151,-0.075461,-0.025388
6/4/2018 1:00:00 AM,6/3/2018 9:00:00 PM,1,PJM,,,ZONE,,21.111667,21.127948,0.005476,0.010806,25.640000,25.542362,-0.082800,-0.014838
6/4/2018 2:00:00 AM,6/3/2018 10:00:00 PM,1,PJM,,,ZONE,,21.168333,21.176734,0.000000,0.008401,22.160000,22.077534,-0.069118,-0.013348
6/4/2018 3:00:00 AM,6/3/2018 11:00:00 PM,1,PJM,,,ZONE,,18.640833,18.651489,0.000448,0.010208,20.580000,20.494898,-0.073872,-0.011230
6/4/2018 4:00:00 AM,6/4/2018 12:00:00 AM,1,PJM,,,ZONE,,17.972500,17.983193,0.000261,0.010432,19.100000,19.096394,0.005608,-0.009214
6/4/2018 5:00:00 AM,6/4/2018 1:00:00 AM,1,PJM,,,ZONE,,17.358333,17.367945,0.000000,0.009612,17.860000,17.849851,-0.009057,-0.001092
6/4/2018 6:00:00 AM,6/4/2018 2:00:00 AM,1,PJM,,,ZONE,,16.210000,16.217762,0.000000,0.007762,17.210000,17.198013,-0.010735,-0.001252
6/4/2018 7:00:00 AM,6/4/2018 3:00:00 AM,1,PJM,,,ZONE,,14.775000,14.782915,0.000000,0.007915,16.750000,16.728454,-0.022742,0.001196
6/4/2018 8:00:00 AM,6/4/2018 4:00:00 AM,1,PJM,,,ZONE,,16.586667,16.595903,0.000000,0.009236,17.230000,17.184646,-0.040686,-0.004668
6/4/2018 9:00:00 AM,6/4/2018 5:00:00 AM,1,PJM,,,ZONE,,18.365000,18.375350,0.000000,0.010350,19.070000,18.996236,-0.072656,-0.001108
6/4/2018 10:00:00 AM,6/4/2018 6:00:00 AM,1,PJM,,,ZONE,,19.023333,19.033083,0.000000,0.009750,20.380000,20.304613,-0.070303,-0.005084
6/4/2018 11:00:00 AM,6/4/2018 7:00:00 AM,1,PJM,,,ZONE,,20.505833,20.515671,0.000000,0.009838,21.940000,21.938387,-0.002275,0.000662
6/4/2018 12:00:00 PM,6/4/2018 8:00:00 AM,1,PJM,,,ZONE,,21.541667,21.552094,0.000000,0.010427,22.890000,22.954178,0.075568,-0.011390
6/4/2018 1:00:00 PM,6/4/2018 9:00:00 AM,1,PJM,,,ZONE,,20.118333,20.129540,0.000457,0.010749,25.050000,25.141145,0.102219,-0.011074
6/4/2018 2:00:00 PM,6/4/2018 10:00:00 AM,1,PJM,,,ZONE,,26.589167,26.608864,0.006545,0.013152,27.640000,27.723738,0.109286,-0.025548
6/4/2018 3:00:00 PM,6/4/2018 11:00:00 AM,1,PJM,,,ZONE,,22.977500,22.998685,0.010692,0.010493,30.840000,31.106861,0.295212,-0.028351
6/4/2018 4:00:00 PM,6/4/2018 12:00:00 PM,1,PJM,,,ZONE,,22.728333,22.749319,0.009477,0.011508,33.860000,34.137011,0.302299,-0.025288
6/4/2018 5:00:00 PM,6/4/2018 1:00:00 PM,1,PJM,,,ZONE,,22.767500,22.796537,0.017001,0.012036,35.620000,35.904393,0.306939,-0.022546
6/4/2018 6:00:00 PM,6/4/2018 2:00:00 PM,1,PJM,,,ZONE,,23.212500,23.246455,0.023411,0.010543,35.890000,36.104243,0.235089,-0.020846
6/4/2018 7:00:00 PM,6/4/2018 3:00:00 PM,1,PJM,,,ZONE,,27.680000,27.741646,0.050582,0.011065,36.950000,37.151253,0.221109,-0.019856
6/4/2018 8:00:00 PM,6/4/2018 4:00:00 PM,1,PJM,,,ZONE,,35.152500,35.258742,0.089053,0.017190,39.090000,39.173894,0.108036,-0.024142
6/4/2018 9:00:00 PM,6/4/2018 5:00:00 PM,1,PJM,,,ZONE,,32.725000,32.827983,0.086204,0.016779,39.350000,39.433689,0.102170,-0.018481
6/4/2018 10:00:00 PM,6/4/2018 6:00:00 PM,1,PJM,,,ZONE,,43.175833,43.352751,0.155004,0.021913,36.160000,36.245207,0.103879,-0.018672
6/4/2018 11:00:00 PM,6/4/2018 7:00:00 PM,1,PJM,,,ZONE,,58.824167,59.106353,0.253118,0.029068,33.250000,33.355113,0.117748,-0.012635
6/5/2018 12:00:00 AM,6/4/2018 8:00:00 PM,1,PJM,,,ZONE,,24.383333,24.419788,0.024131,0.012324,35.000000,35.147379,0.171756,-0.024377
6/5/2018 1:00:00 AM,6/4/2018 9:00:00 PM,1,PJM,,,ZONE,,22.565000,22.591102,0.014655,0.011447,30.590000,30.686911,0.124276,-0.027365
6/5/2018 2:00:00 AM,6/4/2018 10:00:00 PM,1,PJM,,,ZONE,,20.896667,20.916326,0.008342,0.011317,24.140000,24.215247,0.083398,-0.008151
6/5/2018 3:00:00 AM,6/4/2018 11:00:00 PM,1,PJM,,,ZONE,,19.062500,19.072414,0.000001,0.009913,20.960000,21.015318,0.061936,-0.006618
6/5/2018 4:00:00 AM,6/5/2018 12:00:00 AM,1,PJM,,,ZONE,,18.282500,18.292726,0.000000,0.010226,19.480000,19.487113,0.002062,0.005051
6/5/2018 5:00:00 AM,6/5/2018 1:00:00 AM,1,PJM,,,ZONE,,17.446667,17.456002,0.000000,0.009336,18.240000,18.199780,-0.037381,-0.002839
6/5/2018 6:00:00 AM,6/5/2018 2:00:00 AM,1,PJM,,,ZONE,,17.279167,17.291053,0.000075,0.011812,17.840000,17.808881,-0.036916,0.005797
6/5/2018 7:00:00 AM,6/5/2018 3:00:00 AM,1,PJM,,,ZONE,,13.894167,13.903307,0.000000,0.009140,17.110000,17.118505,0.005133,0.003372
6/5/2018 8:00:00 AM,6/5/2018 4:00:00 AM,1,PJM,,,ZONE,,16.166667,16.177000,0.000000,0.010333,17.580000,17.586963,0.005661,0.001302
6/5/2018 9:00:00 AM,6/5/2018 5:00:00 AM,1,PJM,,,ZONE,,17.744167,17.754740,0.000000,0.010573,19.150000,19.149288,-0.000749,0.000037
6/5/2018 10:00:00 AM,6/5/2018 6:00:00 AM,1,PJM,,,ZONE,,19.385000,19.396351,0.000429,0.010922,20.980000,20.965373,-0.015386,0.000759
6/5/2018 11:00:00 AM,6/5/2018 7:00:00 AM,1,PJM,,,ZONE,,21.304167,21.315819,0.000000,0.011652,22.020000,21.983320,-0.036971,0.000291
6/5/2018 12:00:00 PM,6/5/2018 8:00:00 AM,1,PJM,,,ZONE,,21.910833,21.923304,0.001033,0.011437,23.120000,23.111479,-0.015170,0.006649
6/5/2018 1:00:00 PM,6/5/2018 9:00:00 AM,1,PJM,,,ZONE,,22.816667,22.861639,0.032698,0.012274,24.640000,24.650605,-0.000587,0.011192
6/5/2018 2:00:00 PM,6/5/2018 10:00:00 AM,1,PJM,,,ZONE,,24.240000,24.270748,0.019028,0.011721,28.200000,28.298361,0.085869,0.012492
6/5/2018 3:00:00 PM,6/5/2018 11:00:00 AM,1,PJM,,,ZONE,,22.883333,22.913375,0.017718,0.012323,30.520000,30.618699,0.094466,0.004233
6/5/2018 4:00:00 PM,6/5/2018 12:00:00 PM,1,PJM,,,ZONE,,71.292500,71.470244,0.144232,0.033512,32.640000,32.695230,0.051704,0.003526
6/5/2018 5:00:00 PM,6/5/2018 1:00:00 PM,1,PJM,,,ZONE,,26.480833,26.524071,0.030944,0.012294,34.720000,34.728972,0.003829,0.005143
6/5/2018 6:00:00 PM,6/5/2018 2:00:00 PM,1,PJM,,,ZONE,,25.770833,25.821140,0.040818,0.009489,35.640000,35.582714,-0.061502,0.004216
6/5/2018 7:00:00 PM,6/5/2018 3:00:00 PM,1,PJM,,,ZONE,,50.120833,50.411810,0.262452,0.028525,38.910000,38.681729,-0.219197,-0.009074
6/5/2018 8:00:00 PM,6/5/2018 4:00:00 PM,1,PJM,,,ZONE,,26.396667,26.447204,0.039097,0.011441,40.890000,40.597404,-0.287245,-0.005351
6/5/2018 9:00:00 PM,6/5/2018 5:00:00 PM,1,PJM,,,ZONE,,25.360833,25.415956,0.043521,0.011602,39.800000,39.388071,-0.407239,-0.004690
6/5/2018 10:00:00 PM,6/5/2018 6:00:00 PM,1,PJM,,,ZONE,,28.795833,28.905630,0.096217,0.013579,35.740000,35.238310,-0.493326,-0.008364
6/5/2018 11:00:00 PM,6/5/2018 7:00:00 PM,1,PJM,,,ZONE,,46.965000,47.291799,0.303202,0.023597,31.340000,30.974140,-0.359093,-0.006767
6/6/2018 12:00:00 AM,6/5/2018 8:00:00 PM,1,PJM,,,ZONE,,25.566667,25.703124,0.121484,0.014973,29.480000,29.245856,-0.235979,0.001835
6/6/2018 1:00:00 AM,6/5/2018 9:00:00 PM,1,PJM,,,ZONE,,22.830000,22.868262,0.029166,0.009096,28.830000,28.637409,-0.192856,0.000265
6/6/2018 2:00:00 AM,6/5/2018 10:00:00 PM,1,PJM,,,ZONE,,20.618333,20.635812,0.007727,0.009752,23.580000,23.503455,-0.072773,-0.003772
6/6/2018 3:00:00 AM,6/5/2018 11:00:00 PM,1,PJM,,,ZONE,,19.438333,19.446805,0.000000,0.008471,21.270000,21.225947,-0.040970,-0.003083
6/6/2018 4:00:00 AM,6/6/2018 12:00:00 AM,1,PJM,,,ZONE,,19.535000,19.545941,0.000000,0.010941,19.520000,19.489514,-0.027144,-0.003342
6/6/2018 5:00:00 AM,6/6/2018 1:00:00 AM,1,PJM,,,ZONE,,18.820833,18.829232,0.000000,0.008398,18.330000,18.297320,-0.024455,-0.008225
6/6/2018 6:00:00 AM,6/6/2018 2:00:00 AM,1,PJM,,,ZONE,,18.256667,18.268317,0.000000,0.011650,17.760000,17.736898,-0.011830,-0.011272
6/6/2018 7:00:00 AM,6/6/2018 3:00:00 AM,1,PJM,,,ZONE,,17.585833,17.597637,0.000000,0.011804,17.200000,17.181356,-0.013229,-0.005415
6/6/2018 8:00:00 AM,6/6/2018 4:00:00 AM,1,PJM,,,ZONE,,17.854167,17.865280,0.000000,0.011114,17.750000,17.730793,-0.013220,-0.005987
6/6/2018 9:00:00 AM,6/6/2018 5:00:00 AM,1,PJM,,,ZONE,,18.485000,18.495096,0.000000,0.010096,19.350000,19.331199,-0.018784,-0.000017
6/6/2018 10:00:00 AM,6/6/2018 6:00:00 AM,1,PJM,,,ZONE,,19.563333,19.574913,0.000000,0.011579,21.710000,21.664050,-0.046919,0.000969
6/6/2018 11:00:00 AM,6/6/2018 7:00:00 AM,1,PJM,,,ZONE,,21.491667,21.500897,0.000000,0.009230,22.670000,22.623735,-0.043461,-0.002804
6/6/2018 12:00:00 PM,6/6/2018 8:00:00 AM,1,PJM,,,ZONE,,21.243333,21.253032,0.000000,0.009698,23.650000,23.611524,-0.042727,0.004251
6/6/2018 1:00:00 PM,6/6/2018 9:00:00 AM,1,PJM,,,ZONE,,21.430833,21.444333,0.002948,0.010552,25.660000,25.610029,-0.051452,0.001481
6/6/2018 2:00:00 PM,6/6/2018 10:00:00 AM,1,PJM,,,ZONE,,22.674167,22.698788,0.011920,0.012702,27.420000,27.357016,-0.057842,-0.005142
6/6/2018 3:00:00 PM,6/6/2018 11:00:00 AM,1,PJM,,,ZONE,,23.234167,23.256789,0.012260,0.010362,30.560000,30.462630,-0.092240,-0.005130
6/6/2018 4:00:00 PM,6/6/2018 12:00:00 PM,1,PJM,,,ZONE,,23.155000,23.185174,0.019870,0.010305,32.010000,32.047347,0.044023,-0.006676
6/6/2018 5:00:00 PM,6/6/2018 1:00:00 PM,1,PJM,,,ZONE,,23.640000,23.658937,0.006689,0.012249,35.030000,35.010753,-0.009004,-0.010243
6/6/2018 6:00:00 PM,6/6/2018 2:00:00 PM,1,PJM,,,ZONE,,24.630000,24.643787,0.001149,0.012638,34.430000,34.358840,-0.059981,-0.011179
6/6/2018 7:00:00 PM,6/6/2018 3:00:00 PM,1,PJM,,,ZONE,,26.603333,26.622949,0.007401,0.012215,34.510000,34.432285,-0.065708,-0.012007
6/6/2018 8:00:00 PM,6/6/2018 4:00:00 PM,1,PJM,,,ZONE,,30.545833,30.658572,0.099510,0.013228,37.750000,37.650894,-0.085522,-0.013584
6/6/2018 9:00:00 PM,6/6/2018 5:00:00 PM,1,PJM,,,ZONE,,25.680000,25.718726,0.028354,0.010372,38.360000,38.182073,-0.156071,-0.021856
6/6/2018 10:00:00 PM,6/6/2018 6:00:00 PM,1,PJM,,,ZONE,,27.695833,27.742030,0.034050,0.012147,34.240000,34.161019,-0.056932,-0.022049
6/6/2018 11:00:00 PM,6/6/2018 7:00:00 PM,1,PJM,,,ZONE,,26.020833,26.044756,0.012639,0.011284,32.650000,32.368549,-0.266382,-0.015069
6/7/2018 12:00:00 AM,6/6/2018 8:00:00 PM,1,PJM,,,ZONE,,26.352500,26.367026,0.003425,0.011101,33.430000,33.296656,-0.122705,-0.010639
6/7/2018 1:00:00 AM,6/6/2018 9:00:00 PM,1,PJM,,,ZONE,,23.585833,23.605955,0.008162,0.011960,30.840000,30.786052,-0.048290,-0.005658
6/7/2018 2:00:00 AM,6/6/2018 10:00:00 PM,1,PJM,,,ZONE,,21.611667,21.627512,0.005596,0.010250,23.740000,23.664409,-0.065229,-0.010362
6/7/2018 3:00:00 AM,6/6/2018 11:00:00 PM,1,PJM,,,ZONE,,19.190000,19.199740,0.000000,0.009740,20.710000,20.671757,-0.034242,-0.004001
6/7/2018 4:00:00 AM,6/7/2018 12:00:00 AM,1,PJM,,,ZONE,,19.115833,19.125796,0.000000,0.009963,19.260000,19.257899,-0.006028,0.003927
6/7/2018 5:00:00 AM,6/7/2018 1:00:00 AM,1,PJM,,,ZONE,,17.530833,17.539101,0.000000,0.008268,18.080000,18.077181,-0.003288,0.000469
6/7/2018 6:00:00 AM,6/7/2018 2:00:00 AM,1,PJM,,,ZONE,,14.861667,14.870152,0.000000,0.008486,17.150000,17.154185,-0.002415,0.006600
6/7/2018 7:00:00 AM,6/7/2018 3:00:00 AM,1,PJM,,,ZONE,,14.709167,14.717175,0.000000,0.008008,16.350000,16.348286,-0.000772,-0.000942
6/7/2018 8:00:00 AM,6/7/2018 4:00:00 AM,1,PJM,,,ZONE,,16.310833,16.320137,0.000000,0.009304,16.860000,16.858479,-0.006291,0.004770
6/7/2018 9:00:00 AM,6/7/2018 5:00:00 AM,1,PJM,,,ZONE,,17.550000,17.560382,0.000000,0.010382,18.600000,18.593511,-0.007084,0.000595
6/7/2018 10:00:00 AM,6/7/2018 6:00:00 AM,1,PJM,,,ZONE,,18.970000,18.981973,0.000000,0.011973,20.310000,20.297408,-0.009366,-0.003226
6/7/2018 11:00:00 AM,6/7/2018 7:00:00 AM,1,PJM,,,ZONE,,19.805833,19.815474,0.000000,0.009640,21.430000,21.419179,-0.005691,-0.005130
6/7/2018 12:00:00 PM,6/7/2018 8:00:00 AM,1,PJM,,,ZONE,,19.850000,19.860052,0.000000,0.010052,22.360000,22.358705,-0.002967,0.001672
6/7/2018 1:00:00 PM,6/7/2018 9:00:00 AM,1,PJM,,,ZONE,,23.836667,23.849270,0.000000,0.012603,24.430000,24.425213,-0.004787,0.000000
6/7/2018 2:00:00 PM,6/7/2018 10:00:00 AM,1,PJM,,,ZONE,,23.347500,23.363484,0.000001,0.015983,26.780000,26.765179,-0.015380,0.000559
6/7/2018 3:00:00 PM,6/7/2018 11:00:00 AM,1,PJM,,,ZONE,,25.471667,25.485718,-0.000684,0.014735,29.480000,29.430370,-0.055559,0.005929
