datetime_beginning_utc,datetime_beginning_ept,area,wind_generation_mw
6/1/2019 4:00:00 AM,6/1/2019 12:00:00 AM,RTO,3026.684
6/1/2019 5:00:00 AM,6/1/2019 1:00:00 AM,RTO,2941.553
6/1/2019 6:00:00 AM,6/1/2019 2:00:00 AM,RTO,3222.053
6/1/2019 7:00:00 AM,6/1/2019 3:00:00 AM,RTO,3451.497
6/1/2019 8:00:00 AM,6/1/2019 4:00:00 AM,RTO,3264.981
6/1/2019 9:00:00 AM,6/1/2019 5:00:00 AM,RTO,3055.270
6/1/2019 10:00:00 AM,6/1/2019 6:00:00 AM,RTO,2893.240
6/1/2019 11:00:00 AM,6/1/2019 7:00:00 AM,RTO,2783.631
6/1/2019 12:00:00 PM,6/1/2019 8:00:00 AM,RTO,2429.067
6/1/2019 1:00:00 PM,6/1/2019 9:00:00 AM,RTO,2093.419
6/1/2019 2:00:00 PM,6/1/2019 10:00:00 AM,RTO,2002.423
6/1/2019 3:00:00 PM,6/1/2019 11:00:00 AM,RTO,1995.335
6/1/2019 4:00:00 PM,6/1/2019 12:00:00 PM,RTO,1961.214
6/1/2019 5:00:00 PM,6/1/2019 1:00:00 PM,RTO,2508.102
6/1/2019 6:00:00 PM,6/1/2019 2:00:00 PM,RTO,3148.432
6/1/2019 7:00:00 PM,6/1/2019 3:00:00 PM,RTO,3603.208
6/1/2019 8:00:00 PM,6/1/2019 4:00:00 PM,RTO,3850.069
6/1/2019 9:00:00 PM,6/1/2019 5:00:00 PM,RTO,3984.021
6/1/2019 10:00:00 PM,6/1/2019 6:00:00 PM,RTO,3997.385
6/1/2019 11:00:00 PM,6/1/2019 7:00:00 PM,RTO,3176.241
6/2/2019 12:00:00 AM,6/1/2019 8:00:00 PM,RTO,2882.221
6/2/2019 1:00:00 AM,6/1/2019 9:00:00 PM,RTO,3206.464
6/2/2019 2:00:00 AM,6/1/2019 10:00:00 PM,RTO,2459.307
6/2/2019 3:00:00 AM,6/1/2019 11:00:00 PM,RTO,1433.533
6/2/2019 4:00:00 AM,6/2/2019 12:00:00 AM,RTO,1003.324
6/2/2019 5:00:00 AM,6/2/2019 1:00:00 AM,RTO,1058.635
6/2/2019 6:00:00 AM,6/2/2019 2:00:00 AM,RTO,1258.275
6/2/2019 7:00:00 AM,6/2/2019 3:00:00 AM,RTO,898.068
6/2/2019 8:00:00 AM,6/2/2019 4:00:00 AM,RTO,906.612
6/2/2019 9:00:00 AM,6/2/2019 5:00:00 AM,RTO,1263.609
6/2/2019 10:00:00 AM,6/2/2019 6:00:00 AM,RTO,1427.136
6/2/2019 11:00:00 AM,6/2/2019 7:00:00 AM,RTO,1266.727
6/2/2019 12:00:00 PM,6/2/2019 8:00:00 AM,RTO,1166.473
6/2/2019 1:00:00 PM,6/2/2019 9:00:00 AM,RTO,1357.199
6/2/2019 2:00:00 PM,6/2/2019 10:00:00 AM,RTO,1624.422
6/2/2019 3:00:00 PM,6/2/2019 11:00:00 AM,RTO,1996.091
6/2/2019 4:00:00 PM,6/2/2019 12:00:00 PM,RTO,2685.311
6/2/2019 5:00:00 PM,6/2/2019 1:00:00 PM,RTO,2810.570
6/2/2019 6:00:00 PM,6/2/2019 2:00:00 PM,RTO,2708.714
6/2/2019 7:00:00 PM,6/2/2019 3:00:00 PM,RTO,2624.719
6/2/2019 8:00:00 PM,6/2/2019 4:00:00 PM,RTO,2578.260
6/2/2019 9:00:00 PM,6/2/2019 5:00:00 PM,RTO,2645.113
6/2/2019 10:00:00 PM,6/2/2019 6:00:00 PM,RTO,2813.401
6/2/2019 11:00:00 PM,6/2/2019 7:00:00 PM,RTO,2644.049
6/3/2019 12:00:00 AM,6/2/2019 8:00:00 PM,RTO,2065.195
6/3/2019 1:00:00 AM,6/2/2019 9:00:00 PM,RTO,1638.806
6/3/2019 2:00:00 AM,6/2/2019 10:00:00 PM,RTO,1085.390
6/3/2019 3:00:00 AM,6/2/2019 11:00:00 PM,RTO,805.822
6/3/2019 4:00:00 AM,6/3/2019 12:00:00 AM,RTO,794.336
6/3/2019 5:00:00 AM,6/3/2019 1:00:00 AM,RTO,957.192
6/3/2019 6:00:00 AM,6/3/2019 2:00:00 AM,RTO,1175.759
6/3/2019 7:00:00 AM,6/3/2019 3:00:00 AM,RTO,1401.252
6/3/2019 8:00:00 AM,6/3/2019 4:00:00 AM,RTO,1620.061
6/3/2019 9:00:00 AM,6/3/2019 5:00:00 AM,RTO,1942.682
6/3/2019 10:00:00 AM,6/3/2019 6:00:00 AM,RTO,1769.330
6/3/2019 11:00:00 AM,6/3/2019 7:00:00 AM,RTO,1764.292
6/3/2019 12:00:00 PM,6/3/2019 8:00:00 AM,RTO,1434.264
6/3/2019 1:00:00 PM,6/3/2019 9:00:00 AM,RTO,1450.001
6/3/2019 2:00:00 PM,6/3/2019 10:00:00 AM,RTO,1427.989
6/3/2019 3:00:00 PM,6/3/2019 11:00:00 AM,RTO,1457.223
6/3/2019 4:00:00 PM,6/3/2019 12:00:00 PM,RTO,1433.672
6/3/2019 5:00:00 PM,6/3/2019 1:00:00 PM,RTO,1411.879
6/3/2019 6:00:00 PM,6/3/2019 2:00:00 PM,RTO,1303.756
6/3/2019 7:00:00 PM,6/3/2019 3:00:00 PM,RTO,1099.615
6/3/2019 8:00:00 PM,6/3/2019 4:00:00 PM,RTO,1071.354
6/3/2019 9:00:00 PM,6/3/2019 5:00:00 PM,RTO,1043.192
6/3/2019 10:00:00 PM,6/3/2019 6:00:00 PM,RTO,923.453
6/3/2019 11:00:00 PM,6/3/2019 7:00:00 PM,RTO,792.011
6/4/2019 12:00:00 AM,6/3/2019 8:00:00 PM,RTO,786.364
6/4/2019 1:00:00 AM,6/3/2019 9:00:00 PM,RTO,1131.573
6/4/2019 2:00:00 AM,6/3/2019 10:00:00 PM,RTO,1396.017
6/4/2019 3:00:00 AM,6/3/2019 11:00:00 PM,RTO,1802.251
6/4/2019 4:00:00 AM,6/4/2019 12:00:00 AM,RTO,1949.007
6/4/2019 5:00:00 AM,6/4/2019 1:00:00 AM,RTO,1746.430
6/4/2019 6:00:00 AM,6/4/2019 2:00:00 AM,RTO,1519.693
6/4/2019 7:00:00 AM,6/4/2019 3:00:00 AM,RTO,1791.022
6/4/2019 8:00:00 AM,6/4/2019 4:00:00 AM,RTO,2154.396
6/4/2019 9:00:00 AM,6/4/2019 5:00:00 AM,RTO,2229.015
6/4/2019 10:00:00 AM,6/4/2019 6:00:00 AM,RTO,2512.889
6/4/2019 11:00:00 AM,6/4/2019 7:00:00 AM,RTO,2592.531
6/4/2019 12:00:00 PM,6/4/2019 8:00:00 AM,RTO,2529.332
6/4/2019 1:00:00 PM,6/4/2019 9:00:00 AM,RTO,2155.099
6/4/2019 2:00:00 PM,6/4/2019 10:00:00 AM,RTO,2408.857
6/4/2019 3:00:00 PM,6/4/2019 11:00:00 AM,RTO,2960.844
6/4/2019 4:00:00 PM,6/4/2019 12:00:00 PM,RTO,3162.843
6/4/2019 5:00:00 PM,6/4/2019 1:00:00 PM,RTO,3104.315
6/4/2019 6:00:00 PM,6/4/2019 2:00:00 PM,RTO,3180.881
6/4/2019 7:00:00 PM,6/4/2019 3:00:00 PM,RTO,3317.503
6/4/2019 8:00:00 PM,6/4/2019 4:00:00 PM,RTO,3715.193
6/4/2019 9:00:00 PM,6/4/2019 5:00:00 PM,RTO,3760.630
6/4/2019 10:00:00 PM,6/4/2019 6:00:00 PM,RTO,3601.048
6/4/2019 11:00:00 PM,6/4/2019 7:00:00 PM,RTO,3197.305
6/5/2019 12:00:00 AM,6/4/2019 8:00:00 PM,RTO,2876.496
6/5/2019 1:00:00 AM,6/4/2019 9:00:00 PM,RTO,2778.693
6/5/2019 2:00:00 AM,6/4/2019 10:00:00 PM,RTO,3256.600
6/5/2019 3:00:00 AM,6/4/2019 11:00:00 PM,RTO,3852.017
6/5/2019 4:00:00 AM,6/5/2019 12:00:00 AM,RTO,4540.061
6/5/2019 5:00:00 AM,6/5/2019 1:00:00 AM,RTO,4722.823
6/5/2019 6:00:00 AM,6/5/2019 2:00:00 AM,RTO,4300.044
6/5/2019 7:00:00 AM,6/5/2019 3:00:00 AM,RTO,3367.897
6/5/2019 8:00:00 AM,6/5/2019 4:00:00 AM,RTO,3457.416
6/5/2019 9:00:00 AM,6/5/2019 5:00:00 AM,RTO,3070.689
6/5/2019 10:00:00 AM,6/5/2019 6:00:00 AM,RTO,2988.586
6/5/2019 11:00:00 AM,6/5/2019 7:00:00 AM,RTO,2255.738
6/5/2019 12:00:00 PM,6/5/2019 8:00:00 AM,RTO,1806.072
6/5/2019 1:00:00 PM,6/5/2019 9:00:00 AM,RTO,2242.446
6/5/2019 2:00:00 PM,6/5/2019 10:00:00 AM,RTO,2847.797
6/5/2019 3:00:00 PM,6/5/2019 11:00:00 AM,RTO,3047.437
6/5/2019 4:00:00 PM,6/5/2019 12:00:00 PM,RTO,2758.809
6/5/2019 5:00:00 PM,6/5/2019 1:00:00 PM,RTO,2675.601
6/5/2019 6:00:00 PM,6/5/2019 2:00:00 PM,RTO,2312.010
6/5/2019 7:00:00 PM,6/5/2019 3:00:00 PM,RTO,2896.337
6/5/2019 8:00:00 PM,6/5/2019 4:00:00 PM,RTO,3085.586
6/5/2019 9:00:00 PM,6/5/2019 5:00:00 PM,RTO,2932.661
6/5/2019 10:00:00 PM,6/5/2019 6:00:00 PM,RTO,2512.465
6/5/2019 11:00:00 PM,6/5/2019 7:00:00 PM,RTO,2422.996
6/6/2019 12:00:00 AM,6/5/2019 8:00:00 PM,RTO,2093.531
6/6/2019 1:00:00 AM,6/5/2019 9:00:00 PM,RTO,1481.563
6/6/2019 2:00:00 AM,6/5/2019 10:00:00 PM,RTO,1258.305
6/6/2019 3:00:00 AM,6/5/2019 11:00:00 PM,RTO,1472.504
6/6/2019 4:00:00 AM,6/6/2019 12:00:00 AM,RTO,1681.190
6/6/2019 5:00:00 AM,6/6/2019 1:00:00 AM,RTO,1664.754
6/6/2019 6:00:00 AM,6/6/2019 2:00:00 AM,RTO,1444.336
6/6/2019 7:00:00 AM,6/6/2019 3:00:00 AM,RTO,1544.215
6/6/2019 8:00:00 AM,6/6/2019 4:00:00 AM,RTO,1378.589
6/6/2019 9:00:00 AM,6/6/2019 5:00:00 AM,RTO,1454.549
6/6/2019 10:00:00 AM,6/6/2019 6:00:00 AM,RTO,1437.849
6/6/2019 11:00:00 AM,6/6/2019 7:00:00 AM,RTO,1321.483
6/6/2019 12:00:00 PM,6/6/2019 8:00:00 AM,RTO,747.961
6/6/2019 1:00:00 PM,6/6/2019 9:00:00 AM,RTO,613.579
6/6/2019 2:00:00 PM,6/6/2019 10:00:00 AM,RTO,637.250
6/6/2019 3:00:00 PM,6/6/2019 11:00:00 AM,RTO,573.693
6/6/2019 4:00:00 PM,6/6/2019 12:00:00 PM,RTO,552.611
6/6/2019 5:00:00 PM,6/6/2019 1:00:00 PM,RTO,576.820
6/6/2019 6:00:00 PM,6/6/2019 2:00:00 PM,RTO,528.981
6/6/2019 7:00:00 PM,6/6/2019 3:00:00 PM,RTO,394.605
6/6/2019 8:00:00 PM,6/6/2019 4:00:00 PM,RTO,363.492
6/6/2019 9:00:00 PM,6/6/2019 5:00:00 PM,RTO,446.861
6/6/2019 10:00:00 PM,6/6/2019 6:00:00 PM,RTO,776.881
6/6/2019 11:00:00 PM,6/6/2019 7:00:00 PM,RTO,1165.592
6/7/2019 12:00:00 AM,6/6/2019 8:00:00 PM,RTO,1539.118
6/7/2019 1:00:00 AM,6/6/2019 9:00:00 PM,RTO,2171.896
6/7/2019 2:00:00 AM,6/6/2019 10:00:00 PM,RTO,2171.182
6/7/2019 3:00:00 AM,6/6/2019 11:00:00 PM,RTO,2077.940
6/7/2019 4:00:00 AM,6/7/2019 12:00:00 AM,RTO,2147.475
6/7/2019 5:00:00 AM,6/7/2019 1:00:00 AM,RTO,1974.799
6/7/2019 6:00:00 AM,6/7/2019 2:00:00 AM,RTO,1939.264
6/7/2019 7:00:00 AM,6/7/2019 3:00:00 AM,RTO,1846.698
6/7/2019 8:00:00 AM,6/7/2019 4:00:00 AM,RTO,1751.956
6/7/2019 9:00:00 AM,6/7/2019 5:00:00 AM,RTO,1785.927
6/7/2019 10:00:00 AM,6/7/2019 6:00:00 AM,RTO,1973.257
6/7/2019 11:00:00 AM,6/7/2019 7:00:00 AM,RTO,2009.888
6/7/2019 12:00:00 PM,6/7/2019 8:00:00 AM,RTO,1527.814
6/7/2019 1:00:00 PM,6/7/2019 9:00:00 AM,RTO,1503.628
6/7/2019 2:00:00 PM,6/7/2019 10:00:00 AM,RTO,2391.167
6/7/2019 3:00:00 PM,6/7/2019 11:00:00 AM,RTO,3729.787
6/7/2019 4:00:00 PM,6/7/2019 12:00:00 PM,RTO,4116.671
6/7/2019 5:00:00 PM,6/7/2019 1:00:00 PM,RTO,4183.842
6/7/2019 6:00:00 PM,6/7/2019 2:00:00 PM,RTO,4139.888
6/7/2019 7:00:00 PM,6/7/2019 3:00:00 PM,RTO,4168.705
6/7/2019 8:00:00 PM,6/7/2019 4:00:00 PM,RTO,4230.164
6/7/2019 9:00:00 PM,6/7/2019 5:00:00 PM,RTO,4427.016
6/7/2019 10:00:00 PM,6/7/2019 6:00:00 PM,RTO,4610.741
6/7/2019 11:00:00 PM,6/7/2019 7:00:00 PM,RTO,4557.400
6/8/2019 12:00:00 AM,6/7/2019 8:00:00 PM,RTO,4367.201
6/8/2019 1:00:00 AM,6/7/2019 9:00:00 PM,RTO,4166.064
6/8/2019 2:00:00 AM,6/7/2019 10:00:00 PM,RTO,4439.395
6/8/2019 3:00:00 AM,6/7/2019 11:00:00 PM,RTO,4407.514
6/8/2019 4:00:00 AM,6/8/2019 12:00:00 AM,RTO,4342.078
6/8/2019 5:00:00 AM,6/8/2019 1:00:00 AM,RTO,4404.206
6/8/2019 6:00:00 AM,6/8/2019 2:00:00 AM,RTO,4227.629
6/8/2019 7:00:00 AM,6/8/2019 3:00:00 AM,RTO,4244.245
6/8/2019 8:00:00 AM,6/8/2019 4:00:00 AM,RTO,4418.018
6/8/2019 9:00:00 AM,6/8/2019 5:00:00 AM,RTO,4514.226
6/8/2019 10:00:00 AM,6/8/2019 6:00:00 AM,RTO,4423.774
6/8/2019 11:00:00 AM,6/8/2019 7:00:00 AM,RTO,4050.484
6/8/2019 12:00:00 PM,6/8/2019 8:00:00 AM,RTO,3453.251
6/8/2019 1:00:00 PM,6/8/2019 9:00:00 AM,RTO,3018.528
6/8/2019 2:00:00 PM,6/8/2019 10:00:00 AM,RTO,3000.377
6/8/2019 3:00:00 PM,6/8/2019 11:00:00 AM,RTO,3200.163
6/8/2019 4:00:00 PM,6/8/2019 12:00:00 PM,RTO,3698.322
6/8/2019 5:00:00 PM,6/8/2019 1:00:00 PM,RTO,4303.203
6/8/2019 6:00:00 PM,6/8/2019 2:00:00 PM,RTO,4757.027
6/8/2019 7:00:00 PM,6/8/2019 3:00:00 PM,RTO,4709.269
6/8/2019 8:00:00 PM,6/8/2019 4:00:00 PM,RTO,4535.252
6/8/2019 9:00:00 PM,6/8/2019 5:00:00 PM,RTO,4561.734
6/8/2019 10:00:00 PM,6/8/2019 6:00:00 PM,RTO,4296.005
6/8/2019 11:00:00 PM,6/8/2019 7:00:00 PM,RTO,3913.149
6/9/2019 12:00:00 AM,6/8/2019 8:00:00 PM,RTO,3930.526
6/9/2019 1:00:00 AM,6/8/2019 9:00:00 PM,RTO,3794.953
6/9/2019 2:00:00 AM,6/8/2019 10:00:00 PM,RTO,3685.213
6/9/2019 3:00:00 AM,6/8/2019 11:00:00 PM,RTO,3489.998
6/9/2019 4:00:00 AM,6/9/2019 12:00:00 AM,RTO,3570.171
6/9/2019 5:00:00 AM,6/9/2019 1:00:00 AM,RTO,3254.712
6/9/2019 6:00:00 AM,6/9/2019 2:00:00 AM,RTO,2759.035
6/9/2019 7:00:00 AM,6/9/2019 3:00:00 AM,RTO,2280.035
6/9/2019 8:00:00 AM,6/9/2019 4:00:00 AM,RTO,2010.689
6/9/2019 9:00:00 AM,6/9/2019 5:00:00 AM,RTO,1934.695
6/9/2019 10:00:00 AM,6/9/2019 6:00:00 AM,RTO,2064.184
6/9/2019 11:00:00 AM,6/9/2019 7:00:00 AM,RTO,2029.234
6/9/2019 12:00:00 PM,6/9/2019 8:00:00 AM,RTO,1845.478
6/9/2019 1:00:00 PM,6/9/2019 9:00:00 AM,RTO,1717.513
6/9/2019 2:00:00 PM,6/9/2019 10:00:00 AM,RTO,1657.110
6/9/2019 3:00:00 PM,6/9/2019 11:00:00 AM,RTO,1700.423
6/9/2019 4:00:00 PM,6/9/2019 12:00:00 PM,RTO,1759.331
6/9/2019 5:00:00 PM,6/9/2019 1:00:00 PM,RTO,1758.834
6/9/2019 6:00:00 PM,6/9/2019 2:00:00 PM,RTO,1885.285
6/9/2019 7:00:00 PM,6/9/2019 3:00:00 PM,RTO,1891.882
6/9/2019 8:00:00 PM,6/9/2019 4:00:00 PM,RTO,1823.923
6/9/2019 9:00:00 PM,6/9/2019 5:00:00 PM,RTO,1674.218
6/9/2019 10:00:00 PM,6/9/2019 6:00:00 PM,RTO,1513.981
6/9/2019 11:00:00 PM,6/9/2019 7:00:00 PM,RTO,1390.512
6/10/2019 12:00:00 AM,6/9/2019 8:00:00 PM,RTO,1375.937
6/10/2019 1:00:00 AM,6/9/2019 9:00:00 PM,RTO,1527.442
6/10/2019 2:00:00 AM,6/9/2019 10:00:00 PM,RTO,1792.906
6/10/2019 3:00:00 AM,6/9/2019 11:00:00 PM,RTO,2002.745
6/10/2019 4:00:00 AM,6/10/2019 12:00:00 AM,RTO,2306.753
6/10/2019 5:00:00 AM,6/10/2019 1:00:00 AM,RTO,2793.206
6/10/2019 6:00:00 AM,6/10/2019 2:00:00 AM,RTO,3082.444
6/10/2019 7:00:00 AM,6/10/2019 3:00:00 AM,RTO,3747.752
6/10/2019 8:00:00 AM,6/10/2019 4:00:00 AM,RTO,4088.739
6/10/2019 9:00:00 AM,6/10/2019 5:00:00 AM,RTO,4409.267
6/10/2019 10:00:00 AM,6/10/2019 6:00:00 AM,RTO,4965.424
6/10/2019 11:00:00 AM,6/10/2019 7:00:00 AM,RTO,5282.624
6/10/2019 12:00:00 PM,6/10/2019 8:00:00 AM,RTO,5471.416
6/10/2019 1:00:00 PM,6/10/2019 9:00:00 AM,RTO,5361.955
6/10/2019 2:00:00 PM,6/10/2019 10:00:00 AM,RTO,5260.184
6/10/2019 3:00:00 PM,6/10/2019 11:00:00 AM,RTO,5243.796
6/10/2019 4:00:00 PM,6/10/2019 12:00:00 PM,RTO,5299.728
6/10/2019 5:00:00 PM,6/10/2019 1:00:00 PM,RTO,5340.169
6/10/2019 6:00:00 PM,6/10/2019 2:00:00 PM,RTO,5221.453
6/10/2019 7:00:00 PM,6/10/2019 3:00:00 PM,RTO,5235.876
6/10/2019 8:00:00 PM,6/10/2019 4:00:00 PM,RTO,5206.991
6/10/2019 9:00:00 PM,6/10/2019 5:00:00 PM,RTO,5152.708
6/10/2019 10:00:00 PM,6/10/2019 6:00:00 PM,RTO,4920.899
6/10/2019 11:00:00 PM,6/10/2019 7:00:00 PM,RTO,4416.672
6/11/2019 12:00:00 AM,6/10/2019 8:00:00 PM,RTO,3259.845
6/11/2019 1:00:00 AM,6/10/2019 9:00:00 PM,RTO,2139.242
6/11/2019 2:00:00 AM,6/10/2019 10:00:00 PM,RTO,1670.258
6/11/2019 3:00:00 AM,6/10/2019 11:00:00 PM,RTO,1460.678
6/11/2019 4:00:00 AM,6/11/2019 12:00:00 AM,RTO,1742.111
6/11/2019 5:00:00 AM,6/11/2019 1:00:00 AM,RTO,1766.458
6/11/2019 6:00:00 AM,6/11/2019 2:00:00 AM,RTO,1930.219
6/11/2019 7:00:00 AM,6/11/2019 3:00:00 AM,RTO,2157.008
6/11/2019 8:00:00 AM,6/11/2019 4:00:00 AM,RTO,2265.550
6/11/2019 9:00:00 AM,6/11/2019 5:00:00 AM,RTO,2524.728
6/11/2019 10:00:00 AM,6/11/2019 6:00:00 AM,RTO,2649.573
6/11/2019 11:00:00 AM,6/11/2019 7:00:00 AM,RTO,2629.815
6/11/2019 12:00:00 PM,6/11/2019 8:00:00 AM,RTO,2121.175
6/11/2019 1:00:00 PM,6/11/2019 9:00:00 AM,RTO,1749.071
6/11/2019 2:00:00 PM,6/11/2019 10:00:00 AM,RTO,1620.656
6/11/2019 3:00:00 PM,6/11/2019 11:00:00 AM,RTO,1523.766
6/11/2019 4:00:00 PM,6/11/2019 12:00:00 PM,RTO,1307.315
6/11/2019 5:00:00 PM,6/11/2019 1:00:00 PM,RTO,1277.310
6/11/2019 6:00:00 PM,6/11/2019 2:00:00 PM,RTO,1321.866
6/11/2019 7:00:00 PM,6/11/2019 3:00:00 PM,RTO,1202.785
6/11/2019 8:00:00 PM,6/11/2019 4:00:00 PM,RTO,996.355
6/11/2019 9:00:00 PM,6/11/2019 5:00:00 PM,RTO,936.868
6/11/2019 10:00:00 PM,6/11/2019 6:00:00 PM,RTO,988.482
6/11/2019 11:00:00 PM,6/11/2019 7:00:00 PM,RTO,1012.945
6/12/2019 12:00:00 AM,6/11/2019 8:00:00 PM,RTO,1382.783
6/12/2019 1:00:00 AM,6/11/2019 9:00:00 PM,RTO,1938.641
6/12/2019 2:00:00 AM,6/11/2019 10:00:00 PM,RTO,2719.201
6/12/2019 3:00:00 AM,6/11/2019 11:00:00 PM,RTO,3086.631
6/12/2019 4:00:00 AM,6/12/2019 12:00:00 AM,RTO,3404.587
6/12/2019 5:00:00 AM,6/12/2019 1:00:00 AM,RTO,3589.667
6/12/2019 6:00:00 AM,6/12/2019 2:00:00 AM,RTO,3377.792
6/12/2019 7:00:00 AM,6/12/2019 3:00:00 AM,RTO,2856.805
6/12/2019 8:00:00 AM,6/12/2019 4:00:00 AM,RTO,2510.318
6/12/2019 9:00:00 AM,6/12/2019 5:00:00 AM,RTO,2496.451
6/12/2019 10:00:00 AM,6/12/2019 6:00:00 AM,RTO,2743.953
6/12/2019 11:00:00 AM,6/12/2019 7:00:00 AM,RTO,2706.282
6/12/2019 12:00:00 PM,6/12/2019 8:00:00 AM,RTO,2393.868
6/12/2019 1:00:00 PM,6/12/2019 9:00:00 AM,RTO,2639.469
6/12/2019 2:00:00 PM,6/12/2019 10:00:00 AM,RTO,3177.150
6/12/2019 3:00:00 PM,6/12/2019 11:00:00 AM,RTO,3139.697
6/12/2019 4:00:00 PM,6/12/2019 12:00:00 PM,RTO,2667.328
6/12/2019 5:00:00 PM,6/12/2019 1:00:00 PM,RTO,2399.984
6/12/2019 6:00:00 PM,6/12/2019 2:00:00 PM,RTO,1994.901
6/12/2019 7:00:00 PM,6/12/2019 3:00:00 PM,RTO,2004.129
6/12/2019 8:00:00 PM,6/12/2019 4:00:00 PM,RTO,2070.176
6/12/2019 9:00:00 PM,6/12/2019 5:00:00 PM,RTO,2147.483
6/12/2019 10:00:00 PM,6/12/2019 6:00:00 PM,RTO,2132.916
6/12/2019 11:00:00 PM,6/12/2019 7:00:00 PM,RTO,2840.756
6/13/2019 12:00:00 AM,6/12/2019 8:00:00 PM,RTO,2748.244
6/13/2019 1:00:00 AM,6/12/2019 9:00:00 PM,RTO,2552.367
6/13/2019 2:00:00 AM,6/12/2019 10:00:00 PM,RTO,3574.730
6/13/2019 3:00:00 AM,6/12/2019 11:00:00 PM,RTO,3889.449
6/13/2019 4:00:00 AM,6/13/2019 12:00:00 AM,RTO,4198.148
6/13/2019 5:00:00 AM,6/13/2019 1:00:00 AM,RTO,4033.618
6/13/2019 6:00:00 AM,6/13/2019 2:00:00 AM,RTO,4075.217
6/13/2019 7:00:00 AM,6/13/2019 3:00:00 AM,RTO,4436.038
6/13/2019 8:00:00 AM,6/13/2019 4:00:00 AM,RTO,4509.901
6/13/2019 9:00:00 AM,6/13/2019 5:00:00 AM,RTO,4708.278
6/13/2019 10:00:00 AM,6/13/2019 6:00:00 AM,RTO,4949.678
6/13/2019 11:00:00 AM,6/13/2019 7:00:00 AM,RTO,4990.101
6/13/2019 12:00:00 PM,6/13/2019 8:00:00 AM,RTO,5339.370
6/13/2019 1:00:00 PM,6/13/2019 9:00:00 AM,RTO,5520.106
6/13/2019 2:00:00 PM,6/13/2019 10:00:00 AM,RTO,5775.816
6/13/2019 3:00:00 PM,6/13/2019 11:00:00 AM,RTO,5782.081
6/13/2019 4:00:00 PM,6/13/2019 12:00:00 PM,RTO,5801.260
6/13/2019 5:00:00 PM,6/13/2019 1:00:00 PM,RTO,5821.282
6/13/2019 6:00:00 PM,6/13/2019 2:00:00 PM,RTO,5761.605
6/13/2019 7:00:00 PM,6/13/2019 3:00:00 PM,RTO,5681.837
6/13/2019 8:00:00 PM,6/13/2019 4:00:00 PM,RTO,5405.425
6/13/2019 9:00:00 PM,6/13/2019 5:00:00 PM,RTO,5105.622
6/13/2019 10:00:00 PM,6/13/2019 6:00:00 PM,RTO,4736.445
6/13/2019 11:00:00 PM,6/13/2019 7:00:00 PM,RTO,4535.736
6/14/2019 12:00:00 AM,6/13/2019 8:00:00 PM,RTO,3789.086
6/14/2019 1:00:00 AM,6/13/2019 9:00:00 PM,RTO,2683.842
6/14/2019 2:00:00 AM,6/13/2019 10:00:00 PM,RTO,2539.431
6/14/2019 3:00:00 AM,6/13/2019 11:00:00 PM,RTO,2422.405
6/14/2019 4:00:00 AM,6/14/2019 12:00:00 AM,RTO,2295.258
6/14/2019 5:00:00 AM,6/14/2019 1:00:00 AM,RTO,2370.056
6/14/2019 6:00:00 AM,6/14/2019 2:00:00 AM,RTO,2733.167
6/14/2019 7:00:00 AM,6/14/2019 3:00:00 AM,RTO,3612.192
6/14/2019 8:00:00 AM,6/14/2019 4:00:00 AM,RTO,4253.850
6/14/2019 9:00:00 AM,6/14/2019 5:00:00 AM,RTO,4541.033
6/14/2019 10:00:00 AM,6/14/2019 6:00:00 AM,RTO,4923.832
6/14/2019 11:00:00 AM,6/14/2019 7:00:00 AM,RTO,4859.722
6/14/2019 12:00:00 PM,6/14/2019 8:00:00 AM,RTO,4184.752
6/14/2019 1:00:00 PM,6/14/2019 9:00:00 AM,RTO,4505.546
6/14/2019 2:00:00 PM,6/14/2019 10:00:00 AM,RTO,5418.553
6/14/2019 3:00:00 PM,6/14/2019 11:00:00 AM,RTO,5554.637
6/14/2019 4:00:00 PM,6/14/2019 12:00:00 PM,RTO,5577.514
6/14/2019 5:00:00 PM,6/14/2019 1:00:00 PM,RTO,5968.325
6/14/2019 6:00:00 PM,6/14/2019 2:00:00 PM,RTO,6223.279
6/14/2019 7:00:00 PM,6/14/2019 3:00:00 PM,RTO,6210.956
6/14/2019 8:00:00 PM,6/14/2019 4:00:00 PM,RTO,6145.833
6/14/2019 9:00:00 PM,6/14/2019 5:00:00 PM,RTO,6144.147
6/14/2019 10:00:00 PM,6/14/2019 6:00:00 PM,RTO,5896.877
6/14/2019 11:00:00 PM,6/14/2019 7:00:00 PM,RTO,5575.033
6/15/2019 12:00:00 AM,6/14/2019 8:00:00 PM,RTO,5045.411
6/15/2019 1:00:00 AM,6/14/2019 9:00:00 PM,RTO,5105.414
6/15/2019 2:00:00 AM,6/14/2019 10:00:00 PM,RTO,5022.214
6/15/2019 3:00:00 AM,6/14/2019 11:00:00 PM,RTO,4910.772
6/15/2019 4:00:00 AM,6/15/2019 12:00:00 AM,RTO,5047.832
6/15/2019 5:00:00 AM,6/15/2019 1:00:00 AM,RTO,5425.081
6/15/2019 6:00:00 AM,6/15/2019 2:00:00 AM,RTO,5439.123
6/15/2019 7:00:00 AM,6/15/2019 3:00:00 AM,RTO,5458.841
6/15/2019 8:00:00 AM,6/15/2019 4:00:00 AM,RTO,5614.877
