datetime_beginning_utc,datetime_beginning_ept,area,wind_generation_mw
6/1/2020 4:00:00 AM,6/1/2020 12:00:00 AM,RTO,2625.004
6/1/2020 5:00:00 AM,6/1/2020 1:00:00 AM,RTO,2689.493
6/1/2020 6:00:00 AM,6/1/2020 2:00:00 AM,RTO,2651.153
6/1/2020 7:00:00 AM,6/1/2020 3:00:00 AM,RTO,2352.674
6/1/2020 8:00:00 AM,6/1/2020 4:00:00 AM,RTO,2460.876
6/1/2020 9:00:00 AM,6/1/2020 5:00:00 AM,RTO,2614.676
6/1/2020 10:00:00 AM,6/1/2020 6:00:00 AM,RTO,2692.790
6/1/2020 11:00:00 AM,6/1/2020 7:00:00 AM,RTO,2865.266
6/1/2020 12:00:00 PM,6/1/2020 8:00:00 AM,RTO,2310.200
6/1/2020 1:00:00 PM,6/1/2020 9:00:00 AM,RTO,2400.468
6/1/2020 2:00:00 PM,6/1/2020 10:00:00 AM,RTO,2435.545
6/1/2020 3:00:00 PM,6/1/2020 11:00:00 AM,RTO,2269.200
6/1/2020 4:00:00 PM,6/1/2020 12:00:00 PM,RTO,2564.286
6/1/2020 5:00:00 PM,6/1/2020 1:00:00 PM,RTO,3133.559
6/1/2020 6:00:00 PM,6/1/2020 2:00:00 PM,RTO,3370.991
6/1/2020 7:00:00 PM,6/1/2020 3:00:00 PM,RTO,3466.070
6/1/2020 8:00:00 PM,6/1/2020 4:00:00 PM,RTO,3955.926
6/1/2020 9:00:00 PM,6/1/2020 5:00:00 PM,RTO,4455.213
6/1/2020 10:00:00 PM,6/1/2020 6:00:00 PM,RTO,4351.039
6/1/2020 11:00:00 PM,6/1/2020 7:00:00 PM,RTO,4609.012
6/2/2020 12:00:00 AM,6/1/2020 8:00:00 PM,RTO,4951.723
6/2/2020 1:00:00 AM,6/1/2020 9:00:00 PM,RTO,5172.738
6/2/2020 2:00:00 AM,6/1/2020 10:00:00 PM,RTO,5004.722
6/2/2020 3:00:00 AM,6/1/2020 11:00:00 PM,RTO,5174.586
6/2/2020 4:00:00 AM,6/2/2020 12:00:00 AM,RTO,5374.507
6/2/2020 5:00:00 AM,6/2/2020 1:00:00 AM,RTO,5294.724
6/2/2020 6:00:00 AM,6/2/2020 2:00:00 AM,RTO,5508.998
6/2/2020 7:00:00 AM,6/2/2020 3:00:00 AM,RTO,5426.342
6/2/2020 8:00:00 AM,6/2/2020 4:00:00 AM,RTO,5265.759
6/2/2020 9:00:00 AM,6/2/2020 5:00:00 AM,RTO,5498.802
6/2/2020 10:00:00 AM,6/2/2020 6:00:00 AM,RTO,5628.229
6/2/2020 11:00:00 AM,6/2/2020 7:00:00 AM,RTO,5676.180
6/2/2020 12:00:00 PM,6/2/2020 8:00:00 AM,RTO,5442.487
6/2/2020 1:00:00 PM,6/2/2020 9:00:00 AM,RTO,5727.866
6/2/2020 2:00:00 PM,6/2/2020 10:00:00 AM,RTO,6063.522
6/2/2020 3:00:00 PM,6/2/2020 11:00:00 AM,RTO,6105.606
6/2/2020 4:00:00 PM,6/2/2020 12:00:00 PM,RTO,5700.447
6/2/2020 5:00:00 PM,6/2/2020 1:00:00 PM,RTO,5160.313
6/2/2020 6:00:00 PM,6/2/2020 2:00:00 PM,RTO,5379.775
6/2/2020 7:00:00 PM,6/2/2020 3:00:00 PM,RTO,6012.913
6/2/2020 8:00:00 PM,6/2/2020 4:00:00 PM,RTO,6338.780
6/2/2020 9:00:00 PM,6/2/2020 5:00:00 PM,RTO,6584.536
6/2/2020 10:00:00 PM,6/2/2020 6:00:00 PM,RTO,6560.015
6/2/2020 11:00:00 PM,6/2/2020 7:00:00 PM,RTO,6410.331
6/3/2020 12:00:00 AM,6/2/2020 8:00:00 PM,RTO,6321.607
6/3/2020 1:00:00 AM,6/2/2020 9:00:00 PM,RTO,6639.560
6/3/2020 2:00:00 AM,6/2/2020 10:00:00 PM,RTO,6647.875
6/3/2020 3:00:00 AM,6/2/2020 11:00:00 PM,RTO,6682.232
6/3/2020 4:00:00 AM,6/3/2020 12:00:00 AM,RTO,6751.311
6/3/2020 5:00:00 AM,6/3/2020 1:00:00 AM,RTO,6236.147
6/3/2020 6:00:00 AM,6/3/2020 2:00:00 AM,RTO,5387.203
6/3/2020 7:00:00 AM,6/3/2020 3:00:00 AM,RTO,4744.634
6/3/2020 8:00:00 AM,6/3/2020 4:00:00 AM,RTO,4171.686
6/3/2020 9:00:00 AM,6/3/2020 5:00:00 AM,RTO,3637.967
6/3/2020 10:00:00 AM,6/3/2020 6:00:00 AM,RTO,3592.188
6/3/2020 11:00:00 AM,6/3/2020 7:00:00 AM,RTO,3562.237
6/3/2020 12:00:00 PM,6/3/2020 8:00:00 AM,RTO,3129.213
6/3/2020 1:00:00 PM,6/3/2020 9:00:00 AM,RTO,3369.335
6/3/2020 2:00:00 PM,6/3/2020 10:00:00 AM,RTO,3787.423
6/3/2020 3:00:00 PM,6/3/2020 11:00:00 AM,RTO,3600.344
6/3/2020 4:00:00 PM,6/3/2020 12:00:00 PM,RTO,3555.959
6/3/2020 5:00:00 PM,6/3/2020 1:00:00 PM,RTO,3261.622
6/3/2020 6:00:00 PM,6/3/2020 2:00:00 PM,RTO,2954.069
6/3/2020 7:00:00 PM,6/3/2020 3:00:00 PM,RTO,2744.271
6/3/2020 8:00:00 PM,6/3/2020 4:00:00 PM,RTO,2289.781
6/3/2020 9:00:00 PM,6/3/2020 5:00:00 PM,RTO,1978.109
6/3/2020 10:00:00 PM,6/3/2020 6:00:00 PM,RTO,1842.369
6/3/2020 11:00:00 PM,6/3/2020 7:00:00 PM,RTO,1680.613
6/4/2020 12:00:00 AM,6/3/2020 8:00:00 PM,RTO,1380.262
6/4/2020 1:00:00 AM,6/3/2020 9:00:00 PM,RTO,1536.736
6/4/2020 2:00:00 AM,6/3/2020 10:00:00 PM,RTO,1537.475
6/4/2020 3:00:00 AM,6/3/2020 11:00:00 PM,RTO,1890.938
6/4/2020 4:00:00 AM,6/4/2020 12:00:00 AM,RTO,1880.272
6/4/2020 5:00:00 AM,6/4/2020 1:00:00 AM,RTO,2121.777
6/4/2020 6:00:00 AM,6/4/2020 2:00:00 AM,RTO,2678.605
6/4/2020 7:00:00 AM,6/4/2020 3:00:00 AM,RTO,2889.356
6/4/2020 8:00:00 AM,6/4/2020 4:00:00 AM,RTO,2469.685
6/4/2020 9:00:00 AM,6/4/2020 5:00:00 AM,RTO,2150.103
6/4/2020 10:00:00 AM,6/4/2020 6:00:00 AM,RTO,1547.165
6/4/2020 11:00:00 AM,6/4/2020 7:00:00 AM,RTO,1473.055
6/4/2020 12:00:00 PM,6/4/2020 8:00:00 AM,RTO,1189.249
6/4/2020 1:00:00 PM,6/4/2020 9:00:00 AM,RTO,951.353
6/4/2020 2:00:00 PM,6/4/2020 10:00:00 AM,RTO,1187.095
6/4/2020 3:00:00 PM,6/4/2020 11:00:00 AM,RTO,1181.990
6/4/2020 4:00:00 PM,6/4/2020 12:00:00 PM,RTO,972.448
6/4/2020 5:00:00 PM,6/4/2020 1:00:00 PM,RTO,723.905
6/4/2020 6:00:00 PM,6/4/2020 2:00:00 PM,RTO,680.835
6/4/2020 7:00:00 PM,6/4/2020 3:00:00 PM,RTO,720.568
6/4/2020 8:00:00 PM,6/4/2020 4:00:00 PM,RTO,776.323
6/4/2020 9:00:00 PM,6/4/2020 5:00:00 PM,RTO,657.411
6/4/2020 10:00:00 PM,6/4/2020 6:00:00 PM,RTO,747.073
6/4/2020 11:00:00 PM,6/4/2020 7:00:00 PM,RTO,1048.453
6/5/2020 12:00:00 AM,6/4/2020 8:00:00 PM,RTO,834.704
6/5/2020 1:00:00 AM,6/4/2020 9:00:00 PM,RTO,1147.059
6/5/2020 2:00:00 AM,6/4/2020 10:00:00 PM,RTO,1452.711
6/5/2020 3:00:00 AM,6/4/2020 11:00:00 PM,RTO,1628.729
6/5/2020 4:00:00 AM,6/5/2020 12:00:00 AM,RTO,1983.582
6/5/2020 5:00:00 AM,6/5/2020 1:00:00 AM,RTO,1930.749
6/5/2020 6:00:00 AM,6/5/2020 2:00:00 AM,RTO,1989.920
6/5/2020 7:00:00 AM,6/5/2020 3:00:00 AM,RTO,1493.589
6/5/2020 8:00:00 AM,6/5/2020 4:00:00 AM,RTO,1297.661
6/5/2020 9:00:00 AM,6/5/2020 5:00:00 AM,RTO,1341.808
6/5/2020 10:00:00 AM,6/5/2020 6:00:00 AM,RTO,1438.383
6/5/2020 11:00:00 AM,6/5/2020 7:00:00 AM,RTO,1149.813
6/5/2020 12:00:00 PM,6/5/2020 8:00:00 AM,RTO,875.969
6/5/2020 1:00:00 PM,6/5/2020 9:00:00 AM,RTO,460.942
6/5/2020 2:00:00 PM,6/5/2020 10:00:00 AM,RTO,679.062
6/5/2020 3:00:00 PM,6/5/2020 11:00:00 AM,RTO,1037.580
6/5/2020 4:00:00 PM,6/5/2020 12:00:00 PM,RTO,1071.127
6/5/2020 5:00:00 PM,6/5/2020 1:00:00 PM,RTO,859.852
6/5/2020 6:00:00 PM,6/5/2020 2:00:00 PM,RTO,757.357
6/5/2020 7:00:00 PM,6/5/2020 3:00:00 PM,RTO,943.399
6/5/2020 8:00:00 PM,6/5/2020 4:00:00 PM,RTO,1025.795
6/5/2020 9:00:00 PM,6/5/2020 5:00:00 PM,RTO,1280.434
6/5/2020 10:00:00 PM,6/5/2020 6:00:00 PM,RTO,1297.487
6/5/2020 11:00:00 PM,6/5/2020 7:00:00 PM,RTO,1413.575
6/6/2020 12:00:00 AM,6/5/2020 8:00:00 PM,RTO,1481.590
6/6/2020 1:00:00 AM,6/5/2020 9:00:00 PM,RTO,1810.353
6/6/2020 2:00:00 AM,6/5/2020 10:00:00 PM,RTO,2174.196
6/6/2020 3:00:00 AM,6/5/2020 11:00:00 PM,RTO,2333.692
6/6/2020 4:00:00 AM,6/6/2020 12:00:00 AM,RTO,2396.603
6/6/2020 5:00:00 AM,6/6/2020 1:00:00 AM,RTO,2596.970
6/6/2020 6:00:00 AM,6/6/2020 2:00:00 AM,RTO,2665.726
6/6/2020 7:00:00 AM,6/6/2020 3:00:00 AM,RTO,2506.715
6/6/2020 8:00:00 AM,6/6/2020 4:00:00 AM,RTO,2242.292
6/6/2020 9:00:00 AM,6/6/2020 5:00:00 AM,RTO,2302.226
6/6/2020 10:00:00 AM,6/6/2020 6:00:00 AM,RTO,2100.843
6/6/2020 11:00:00 AM,6/6/2020 7:00:00 AM,RTO,1966.226
6/6/2020 12:00:00 PM,6/6/2020 8:00:00 AM,RTO,1649.317
6/6/2020 1:00:00 PM,6/6/2020 9:00:00 AM,RTO,1720.589
6/6/2020 2:00:00 PM,6/6/2020 10:00:00 AM,RTO,1452.806
6/6/2020 3:00:00 PM,6/6/2020 11:00:00 AM,RTO,1582.878
6/6/2020 4:00:00 PM,6/6/2020 12:00:00 PM,RTO,1637.613
6/6/2020 5:00:00 PM,6/6/2020 1:00:00 PM,RTO,1712.176
6/6/2020 6:00:00 PM,6/6/2020 2:00:00 PM,RTO,1772.934
6/6/2020 7:00:00 PM,6/6/2020 3:00:00 PM,RTO,1863.455
6/6/2020 8:00:00 PM,6/6/2020 4:00:00 PM,RTO,2120.007
6/6/2020 9:00:00 PM,6/6/2020 5:00:00 PM,RTO,2274.145
6/6/2020 10:00:00 PM,6/6/2020 6:00:00 PM,RTO,2560.566
6/6/2020 11:00:00 PM,6/6/2020 7:00:00 PM,RTO,2851.120
6/7/2020 12:00:00 AM,6/6/2020 8:00:00 PM,RTO,3453.493
6/7/2020 1:00:00 AM,6/6/2020 9:00:00 PM,RTO,4082.687
6/7/2020 2:00:00 AM,6/6/2020 10:00:00 PM,RTO,4547.419
6/7/2020 3:00:00 AM,6/6/2020 11:00:00 PM,RTO,4274.732
6/7/2020 4:00:00 AM,6/7/2020 12:00:00 AM,RTO,3717.217
6/7/2020 5:00:00 AM,6/7/2020 1:00:00 AM,RTO,3805.605
6/7/2020 6:00:00 AM,6/7/2020 2:00:00 AM,RTO,3342.402
6/7/2020 7:00:00 AM,6/7/2020 3:00:00 AM,RTO,2868.218
6/7/2020 8:00:00 AM,6/7/2020 4:00:00 AM,RTO,2307.573
6/7/2020 9:00:00 AM,6/7/2020 5:00:00 AM,RTO,2104.945
6/7/2020 10:00:00 AM,6/7/2020 6:00:00 AM,RTO,2199.110
6/7/2020 11:00:00 AM,6/7/2020 7:00:00 AM,RTO,2006.696
6/7/2020 12:00:00 PM,6/7/2020 8:00:00 AM,RTO,1743.328
6/7/2020 1:00:00 PM,6/7/2020 9:00:00 AM,RTO,1455.418
6/7/2020 2:00:00 PM,6/7/2020 10:00:00 AM,RTO,1163.884
6/7/2020 3:00:00 PM,6/7/2020 11:00:00 AM,RTO,993.183
6/7/2020 4:00:00 PM,6/7/2020 12:00:00 PM,RTO,1086.579
6/7/2020 5:00:00 PM,6/7/2020 1:00:00 PM,RTO,1153.587
6/7/2020 6:00:00 PM,6/7/2020 2:00:00 PM,RTO,1188.730
6/7/2020 7:00:00 PM,6/7/2020 3:00:00 PM,RTO,1221.432
6/7/2020 8:00:00 PM,6/7/2020 4:00:00 PM,RTO,1334.176
6/7/2020 9:00:00 PM,6/7/2020 5:00:00 PM,RTO,1609.801
6/7/2020 10:00:00 PM,6/7/2020 6:00:00 PM,RTO,1782.317
6/7/2020 11:00:00 PM,6/7/2020 7:00:00 PM,RTO,1863.713
6/8/2020 12:00:00 AM,6/7/2020 8:00:00 PM,RTO,1856.335
6/8/2020 1:00:00 AM,6/7/2020 9:00:00 PM,RTO,2129.066
6/8/2020 2:00:00 AM,6/7/2020 10:00:00 PM,RTO,2774.090
6/8/2020 3:00:00 AM,6/7/2020 11:00:00 PM,RTO,3256.816
6/8/2020 4:00:00 AM,6/8/2020 12:00:00 AM,RTO,3189.599
6/8/2020 5:00:00 AM,6/8/2020 1:00:00 AM,RTO,3365.366
6/8/2020 6:00:00 AM,6/8/2020 2:00:00 AM,RTO,3379.180
6/8/2020 7:00:00 AM,6/8/2020 3:00:00 AM,RTO,2788.489
6/8/2020 8:00:00 AM,6/8/2020 4:00:00 AM,RTO,2457.816
6/8/2020 9:00:00 AM,6/8/2020 5:00:00 AM,RTO,2746.637
6/8/2020 10:00:00 AM,6/8/2020 6:00:00 AM,RTO,3049.731
6/8/2020 11:00:00 AM,6/8/2020 7:00:00 AM,RTO,2694.738
6/8/2020 12:00:00 PM,6/8/2020 8:00:00 AM,RTO,2038.246
6/8/2020 1:00:00 PM,6/8/2020 9:00:00 AM,RTO,2185.924
6/8/2020 2:00:00 PM,6/8/2020 10:00:00 AM,RTO,2700.997
6/8/2020 3:00:00 PM,6/8/2020 11:00:00 AM,RTO,2544.283
6/8/2020 4:00:00 PM,6/8/2020 12:00:00 PM,RTO,2298.754
6/8/2020 5:00:00 PM,6/8/2020 1:00:00 PM,RTO,2405.627
6/8/2020 6:00:00 PM,6/8/2020 2:00:00 PM,RTO,2680.457
6/8/2020 7:00:00 PM,6/8/2020 3:00:00 PM,RTO,2972.848
6/8/2020 8:00:00 PM,6/8/2020 4:00:00 PM,RTO,3236.431
6/8/2020 9:00:00 PM,6/8/2020 5:00:00 PM,RTO,3426.624
6/8/2020 10:00:00 PM,6/8/2020 6:00:00 PM,RTO,3468.941
6/8/2020 11:00:00 PM,6/8/2020 7:00:00 PM,RTO,3405.543
6/9/2020 12:00:00 AM,6/8/2020 8:00:00 PM,RTO,3165.023
6/9/2020 1:00:00 AM,6/8/2020 9:00:00 PM,RTO,3284.599
6/9/2020 2:00:00 AM,6/8/2020 10:00:00 PM,RTO,3927.154
6/9/2020 3:00:00 AM,6/8/2020 11:00:00 PM,RTO,4604.315
6/9/2020 4:00:00 AM,6/9/2020 12:00:00 AM,RTO,4703.068
6/9/2020 5:00:00 AM,6/9/2020 1:00:00 AM,RTO,4567.727
6/9/2020 6:00:00 AM,6/9/2020 2:00:00 AM,RTO,4654.940
6/9/2020 7:00:00 AM,6/9/2020 3:00:00 AM,RTO,4589.883
6/9/2020 8:00:00 AM,6/9/2020 4:00:00 AM,RTO,4519.880
6/9/2020 9:00:00 AM,6/9/2020 5:00:00 AM,RTO,4363.082
6/9/2020 10:00:00 AM,6/9/2020 6:00:00 AM,RTO,4465.679
6/9/2020 11:00:00 AM,6/9/2020 7:00:00 AM,RTO,4213.545
6/9/2020 12:00:00 PM,6/9/2020 8:00:00 AM,RTO,4110.313
6/9/2020 1:00:00 PM,6/9/2020 9:00:00 AM,RTO,4476.394
6/9/2020 2:00:00 PM,6/9/2020 10:00:00 AM,RTO,5001.360
6/9/2020 3:00:00 PM,6/9/2020 11:00:00 AM,RTO,5557.081
6/9/2020 4:00:00 PM,6/9/2020 12:00:00 PM,RTO,5868.856
6/9/2020 5:00:00 PM,6/9/2020 1:00:00 PM,RTO,5972.571
6/9/2020 6:00:00 PM,6/9/2020 2:00:00 PM,RTO,6044.733
6/9/2020 7:00:00 PM,6/9/2020 3:00:00 PM,RTO,5798.782
6/9/2020 8:00:00 PM,6/9/2020 4:00:00 PM,RTO,5875.877
6/9/2020 9:00:00 PM,6/9/2020 5:00:00 PM,RTO,5952.516
6/9/2020 10:00:00 PM,6/9/2020 6:00:00 PM,RTO,6100.437
6/9/2020 11:00:00 PM,6/9/2020 7:00:00 PM,RTO,6118.146
6/10/2020 12:00:00 AM,6/9/2020 8:00:00 PM,RTO,6088.744
6/10/2020 1:00:00 AM,6/9/2020 9:00:00 PM,RTO,6103.257
6/10/2020 2:00:00 AM,6/9/2020 10:00:00 PM,RTO,6269.174
6/10/2020 3:00:00 AM,6/9/2020 11:00:00 PM,RTO,6263.579
6/10/2020 4:00:00 AM,6/10/2020 12:00:00 AM,RTO,6194.873
6/10/2020 5:00:00 AM,6/10/2020 1:00:00 AM,RTO,5826.082
6/10/2020 6:00:00 AM,6/10/2020 2:00:00 AM,RTO,5553.168
6/10/2020 7:00:00 AM,6/10/2020 3:00:00 AM,RTO,5745.365
6/10/2020 8:00:00 AM,6/10/2020 4:00:00 AM,RTO,5367.500
6/10/2020 9:00:00 AM,6/10/2020 5:00:00 AM,RTO,4518.809
6/10/2020 10:00:00 AM,6/10/2020 6:00:00 AM,RTO,3709.285
6/10/2020 11:00:00 AM,6/10/2020 7:00:00 AM,RTO,2778.636
6/10/2020 12:00:00 PM,6/10/2020 8:00:00 AM,RTO,2653.341
6/10/2020 1:00:00 PM,6/10/2020 9:00:00 AM,RTO,3319.743
6/10/2020 2:00:00 PM,6/10/2020 10:00:00 AM,RTO,3169.969
6/10/2020 3:00:00 PM,6/10/2020 11:00:00 AM,RTO,4041.195
6/10/2020 4:00:00 PM,6/10/2020 12:00:00 PM,RTO,5693.751
6/10/2020 5:00:00 PM,6/10/2020 1:00:00 PM,RTO,6303.161
6/10/2020 6:00:00 PM,6/10/2020 2:00:00 PM,RTO,6292.073
6/10/2020 7:00:00 PM,6/10/2020 3:00:00 PM,RTO,6399.958
6/10/2020 8:00:00 PM,6/10/2020 4:00:00 PM,RTO,6543.976
6/10/2020 9:00:00 PM,6/10/2020 5:00:00 PM,RTO,6763.636
6/10/2020 10:00:00 PM,6/10/2020 6:00:00 PM,RTO,6902.968
6/10/2020 11:00:00 PM,6/10/2020 7:00:00 PM,RTO,7113.036
6/11/2020 12:00:00 AM,6/10/2020 8:00:00 PM,RTO,7153.236
6/11/2020 1:00:00 AM,6/10/2020 9:00:00 PM,RTO,6979.413
6/11/2020 2:00:00 AM,6/10/2020 10:00:00 PM,RTO,6412.624
6/11/2020 3:00:00 AM,6/10/2020 11:00:00 PM,RTO,6276.831
6/11/2020 4:00:00 AM,6/11/2020 12:00:00 AM,RTO,5625.885
6/11/2020 5:00:00 AM,6/11/2020 1:00:00 AM,RTO,5644.921
6/11/2020 6:00:00 AM,6/11/2020 2:00:00 AM,RTO,5415.294
6/11/2020 7:00:00 AM,6/11/2020 3:00:00 AM,RTO,4869.216
6/11/2020 8:00:00 AM,6/11/2020 4:00:00 AM,RTO,4758.360
6/11/2020 9:00:00 AM,6/11/2020 5:00:00 AM,RTO,4920.724
6/11/2020 10:00:00 AM,6/11/2020 6:00:00 AM,RTO,4853.800
6/11/2020 11:00:00 AM,6/11/2020 7:00:00 AM,RTO,4330.150
6/11/2020 12:00:00 PM,6/11/2020 8:00:00 AM,RTO,3337.515
6/11/2020 1:00:00 PM,6/11/2020 9:00:00 AM,RTO,2734.958
6/11/2020 2:00:00 PM,6/11/2020 10:00:00 AM,RTO,2716.662
6/11/2020 3:00:00 PM,6/11/2020 11:00:00 AM,RTO,3381.889
6/11/2020 4:00:00 PM,6/11/2020 12:00:00 PM,RTO,4092.191
6/11/2020 5:00:00 PM,6/11/2020 1:00:00 PM,RTO,4889.557
6/11/2020 6:00:00 PM,6/11/2020 2:00:00 PM,RTO,5171.321
6/11/2020 7:00:00 PM,6/11/2020 3:00:00 PM,RTO,5296.773
6/11/2020 8:00:00 PM,6/11/2020 4:00:00 PM,RTO,5217.272
6/11/2020 9:00:00 PM,6/11/2020 5:00:00 PM,RTO,5053.758
6/11/2020 10:00:00 PM,6/11/2020 6:00:00 PM,RTO,4657.131
6/11/2020 11:00:00 PM,6/11/2020 7:00:00 PM,RTO,4328.962
6/12/2020 12:00:00 AM,6/11/2020 8:00:00 PM,RTO,3041.974
6/12/2020 1:00:00 AM,6/11/2020 9:00:00 PM,RTO,2389.024
6/12/2020 2:00:00 AM,6/11/2020 10:00:00 PM,RTO,2734.218
6/12/2020 3:00:00 AM,6/11/2020 11:00:00 PM,RTO,3286.647
6/12/2020 4:00:00 AM,6/12/2020 12:00:00 AM,RTO,3439.468
6/12/2020 5:00:00 AM,6/12/2020 1:00:00 AM,RTO,3037.599
6/12/2020 6:00:00 AM,6/12/2020 2:00:00 AM,RTO,2760.797
6/12/2020 7:00:00 AM,6/12/2020 3:00:00 AM,RTO,2521.329
6/12/2020 8:00:00 AM,6/12/2020 4:00:00 AM,RTO,2141.276
6/12/2020 9:00:00 AM,6/12/2020 5:00:00 AM,RTO,1526.254
6/12/2020 10:00:00 AM,6/12/2020 6:00:00 AM,RTO,1208.824
6/12/2020 11:00:00 AM,6/12/2020 7:00:00 AM,RTO,1016.178
6/12/2020 12:00:00 PM,6/12/2020 8:00:00 AM,RTO,667.926
6/12/2020 1:00:00 PM,6/12/2020 9:00:00 AM,RTO,757.798
6/12/2020 2:00:00 PM,6/12/2020 10:00:00 AM,RTO,1088.219
6/12/2020 3:00:00 PM,6/12/2020 11:00:00 AM,RTO,1193.969
6/12/2020 4:00:00 PM,6/12/2020 12:00:00 PM,RTO,1250.012
6/12/2020 5:00:00 PM,6/12/2020 1:00:00 PM,RTO,1204.153
6/12/2020 6:00:00 PM,6/12/2020 2:00:00 PM,RTO,1212.741
6/12/2020 7:00:00 PM,6/12/2020 3:00:00 PM,RTO,1235.788
6/12/2020 8:00:00 PM,6/12/2020 4:00:00 PM,RTO,1213.356
6/12/2020 9:00:00 PM,6/12/2020 5:00:00 PM,RTO,1189.470
6/12/2020 10:00:00 PM,6/12/2020 6:00:00 PM,RTO,1203.632
6/12/2020 11:00:00 PM,6/12/2020 7:00:00 PM,RTO,1119.237
6/13/2020 12:00:00 AM,6/12/2020 8:00:00 PM,RTO,1115.787
6/13/2020 1:00:00 AM,6/12/2020 9:00:00 PM,RTO,1485.748
6/13/2020 2:00:00 AM,6/12/2020 10:00:00 PM,RTO,1776.314
6/13/2020 3:00:00 AM,6/12/2020 11:00:00 PM,RTO,2332.873
6/13/2020 4:00:00 AM,6/13/2020 12:00:00 AM,RTO,2505.086
6/13/2020 5:00:00 AM,6/13/2020 1:00:00 AM,RTO,2637.133
6/13/2020 6:00:00 AM,6/13/2020 2:00:00 AM,RTO,2555.496
6/13/2020 7:00:00 AM,6/13/2020 3:00:00 AM,RTO,2586.421
6/13/2020 8:00:00 AM,6/13/2020 4:00:00 AM,RTO,2890.261
6/13/2020 9:00:00 AM,6/13/2020 5:00:00 AM,RTO,3444.086
6/13/2020 10:00:00 AM,6/13/2020 6:00:00 AM,RTO,3165.199
6/13/2020 11:00:00 AM,6/13/2020 7:00:00 AM,RTO,2487.281
6/13/2020 12:00:00 PM,6/13/2020 8:00:00 AM,RTO,1939.833
6/13/2020 1:00:00 PM,6/13/2020 9:00:00 AM,RTO,1815.687
6/13/2020 2:00:00 PM,6/13/2020 10:00:00 AM,RTO,1820.512
6/13/2020 3:00:00 PM,6/13/2020 11:00:00 AM,RTO,1876.189
6/13/2020 4:00:00 PM,6/13/2020 12:00:00 PM,RTO,1890.938
6/13/2020 5:00:00 PM,6/13/2020 1:00:00 PM,RTO,1697.248
6/13/2020 6:00:00 PM,6/13/2020 2:00:00 PM,RTO,1538.035
6/13/2020 7:00:00 PM,6/13/2020 3:00:00 PM,RTO,1531.172
6/13/2020 8:00:00 PM,6/13/2020 4:00:00 PM,RTO,1576.503
6/13/2020 9:00:00 PM,6/13/2020 5:00:00 PM,RTO,1707.069
6/13/2020 10:00:00 PM,6/13/2020 6:00:00 PM,RTO,2098.395
6/13/2020 11:00:00 PM,6/13/2020 7:00:00 PM,RTO,2480.190
6/14/2020 12:00:00 AM,6/13/2020 8:00:00 PM,RTO,2935.363
6/14/2020 1:00:00 AM,6/13/2020 9:00:00 PM,RTO,3132.035
6/14/2020 2:00:00 AM,6/13/2020 10:00:00 PM,RTO,3580.776
6/14/2020 3:00:00 AM,6/13/2020 11:00:00 PM,RTO,3556.994
6/14/2020 4:00:00 AM,6/14/2020 12:00:00 AM,RTO,3476.683
6/14/2020 5:00:00 AM,6/14/2020 1:00:00 AM,RTO,3296.534
6/14/2020 6:00:00 AM,6/14/2020 2:00:00 AM,RTO,3059.983
6/14/2020 7:00:00 AM,6/14/2020 3:00:00 AM,RTO,3142.831
6/14/2020 8:00:00 AM,6/14/2020 4:00:00 AM,RTO,3427.799
6/14/2020 9:00:00 AM,6/14/2020 5:00:00 AM,RTO,3686.890
6/14/2020 10:00:00 AM,6/14/2020 6:00:00 AM,RTO,3280.718
6/14/2020 11:00:00 AM,6/14/2020 7:00:00 AM,RTO,2895.918
6/14/2020 12:00:00 PM,6/14/2020 8:00:00 AM,RTO,2813.331
6/14/2020 1:00:00 PM,6/14/2020 9:00:00 AM,RTO,2942.502
6/14/2020 2:00:00 PM,6/14/2020 10:00:00 AM,RTO,2337.556
6/14/2020 3:00:00 PM,6/14/2020 11:00:00 AM,RTO,3069.124
6/14/2020 4:00:00 PM,6/14/2020 12:00:00 PM,RTO,3417.405
6/14/2020 5:00:00 PM,6/14/2020 1:00:00 PM,RTO,2989.272
6/14/2020 6:00:00 PM,6/14/2020 2:00:00 PM,RTO,2349.769
6/14/2020 7:00:00 PM,6/14/2020 3:00:00 PM,RTO,1951.989
6/14/2020 8:00:00 PM,6/14/2020 4:00:00 PM,RTO,1846.259
6/14/2020 9:00:00 PM,6/14/2020 5:00:00 PM,RTO,1906.222
6/14/2020 10:00:00 PM,6/14/2020 6:00:00 PM,RTO,1866.406
6/14/2020 11:00:00 PM,6/14/2020 7:00:00 PM,RTO,2093.141
6/15/2020 12:00:00 AM,6/14/2020 8:00:00 PM,RTO,2322.737
6/15/2020 1:00:00 AM,6/14/2020 9:00:00 PM,RTO,2490.387
6/15/2020 2:00:00 AM,6/14/2020 10:00:00 PM,RTO,3074.795
6/15/2020 3:00:00 AM,6/14/2020 11:00:00 PM,RTO,3293.681
6/15/2020 4:00:00 AM,6/15/2020 12:00:00 AM,RTO,3418.099
6/15/2020 5:00:00 AM,6/15/2020 1:00:00 AM,RTO,3234.654
6/15/2020 6:00:00 AM,6/15/2020 2:00:00 AM,RTO,3164.527
6/15/2020 7:00:00 AM,6/15/2020 3:00:00 AM,RTO,3320.918
6/15/2020 8:00:00 AM,6/15/2020 4:00:00 AM,RTO,3285.560
