datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
6/1/2020 4:00:00 AM,6/1/2020 12:00:00 AM,RTO,RTO,RTO,RTO,62076.147,False
6/1/2020 5:00:00 AM,6/1/2020 1:00:00 AM,RTO,RTO,RTO,RTO,59578.756,False
6/1/2020 6:00:00 AM,6/1/2020 2:00:00 AM,RTO,RTO,RTO,RTO,58185.867,False
6/1/2020 7:00:00 AM,6/1/2020 3:00:00 AM,RTO,RTO,RTO,RTO,57679.404,False
6/1/2020 8:00:00 AM,6/1/2020 4:00:00 AM,RTO,RTO,RTO,RTO,58505.335,False
6/1/2020 9:00:00 AM,6/1/2020 5:00:00 AM,RTO,RTO,RTO,RTO,60984.236,False
6/1/2020 10:00:00 AM,6/1/2020 6:00:00 AM,RTO,RTO,RTO,RTO,64410.544,False
6/1/2020 11:00:00 AM,6/1/2020 7:00:00 AM,RTO,RTO,RTO,RTO,68773.730,False
6/1/2020 12:00:00 PM,6/1/2020 8:00:00 AM,RTO,RTO,RTO,RTO,72089.349,False
6/1/2020 1:00:00 PM,6/1/2020 9:00:00 AM,RTO,RTO,RTO,RTO,74055.760,False
6/1/2020 2:00:00 PM,6/1/2020 10:00:00 AM,RTO,RTO,RTO,RTO,75590.813,False
6/1/2020 3:00:00 PM,6/1/2020 11:00:00 AM,RTO,RTO,RTO,RTO,76909.449,False
6/1/2020 4:00:00 PM,6/1/2020 12:00:00 PM,RTO,RTO,RTO,RTO,78156.357,False
6/1/2020 5:00:00 PM,6/1/2020 1:00:00 PM,RTO,RTO,RTO,RTO,79045.778,False
6/1/2020 6:00:00 PM,6/1/2020 2:00:00 PM,RTO,RTO,RTO,RTO,79400.319,False
6/1/2020 7:00:00 PM,6/1/2020 3:00:00 PM,RTO,RTO,RTO,RTO,79846.847,False
6/1/2020 8:00:00 PM,6/1/2020 4:00:00 PM,RTO,RTO,RTO,RTO,80900.756,False
6/1/2020 9:00:00 PM,6/1/2020 5:00:00 PM,RTO,RTO,RTO,RTO,82616.864,False
6/1/2020 10:00:00 PM,6/1/2020 6:00:00 PM,RTO,RTO,RTO,RTO,83082.482,False
6/1/2020 11:00:00 PM,6/1/2020 7:00:00 PM,RTO,RTO,RTO,RTO,81750.232,False
6/2/2020 12:00:00 AM,6/1/2020 8:00:00 PM,RTO,RTO,RTO,RTO,80591.706,False
6/2/2020 1:00:00 AM,6/1/2020 9:00:00 PM,RTO,RTO,RTO,RTO,79515.745,False
6/2/2020 2:00:00 AM,6/1/2020 10:00:00 PM,RTO,RTO,RTO,RTO,75325.269,False
6/2/2020 3:00:00 AM,6/1/2020 11:00:00 PM,RTO,RTO,RTO,RTO,70218.313,False
6/2/2020 4:00:00 AM,6/2/2020 12:00:00 AM,RTO,RTO,RTO,RTO,65883.250,False
6/2/2020 5:00:00 AM,6/2/2020 1:00:00 AM,RTO,RTO,RTO,RTO,63096.294,False
6/2/2020 6:00:00 AM,6/2/2020 2:00:00 AM,RTO,RTO,RTO,RTO,61201.921,False
6/2/2020 7:00:00 AM,6/2/2020 3:00:00 AM,RTO,RTO,RTO,RTO,60391.975,False
6/2/2020 8:00:00 AM,6/2/2020 4:00:00 AM,RTO,RTO,RTO,RTO,60947.915,False
6/2/2020 9:00:00 AM,6/2/2020 5:00:00 AM,RTO,RTO,RTO,RTO,63223.270,False
6/2/2020 10:00:00 AM,6/2/2020 6:00:00 AM,RTO,RTO,RTO,RTO,66771.930,False
6/2/2020 11:00:00 AM,6/2/2020 7:00:00 AM,RTO,RTO,RTO,RTO,71382.099,False
6/2/2020 12:00:00 PM,6/2/2020 8:00:00 AM,RTO,RTO,RTO,RTO,75637.370,False
6/2/2020 1:00:00 PM,6/2/2020 9:00:00 AM,RTO,RTO,RTO,RTO,78851.529,False
6/2/2020 2:00:00 PM,6/2/2020 10:00:00 AM,RTO,RTO,RTO,RTO,81842.643,False
6/2/2020 3:00:00 PM,6/2/2020 11:00:00 AM,RTO,RTO,RTO,RTO,84258.172,False
6/2/2020 4:00:00 PM,6/2/2020 12:00:00 PM,RTO,RTO,RTO,RTO,86901.765,False
6/2/2020 5:00:00 PM,6/2/2020 1:00:00 PM,RTO,RTO,RTO,RTO,89557.305,False
6/2/2020 6:00:00 PM,6/2/2020 2:00:00 PM,RTO,RTO,RTO,RTO,92003.282,False
6/2/2020 7:00:00 PM,6/2/2020 3:00:00 PM,RTO,RTO,RTO,RTO,94417.363,False
6/2/2020 8:00:00 PM,6/2/2020 4:00:00 PM,RTO,RTO,RTO,RTO,97119.172,False
6/2/2020 9:00:00 PM,6/2/2020 5:00:00 PM,RTO,RTO,RTO,RTO,100074.603,False
6/2/2020 10:00:00 PM,6/2/2020 6:00:00 PM,RTO,RTO,RTO,RTO,101083.158,False
6/2/2020 11:00:00 PM,6/2/2020 7:00:00 PM,RTO,RTO,RTO,RTO,100053.240,False
6/3/2020 12:00:00 AM,6/2/2020 8:00:00 PM,RTO,RTO,RTO,RTO,97872.714,False
6/3/2020 1:00:00 AM,6/2/2020 9:00:00 PM,RTO,RTO,RTO,RTO,95873.022,False
6/3/2020 2:00:00 AM,6/2/2020 10:00:00 PM,RTO,RTO,RTO,RTO,90528.431,False
6/3/2020 3:00:00 AM,6/2/2020 11:00:00 PM,RTO,RTO,RTO,RTO,83784.755,False
6/3/2020 4:00:00 AM,6/3/2020 12:00:00 AM,RTO,RTO,RTO,RTO,77859.662,False
6/3/2020 5:00:00 AM,6/3/2020 1:00:00 AM,RTO,RTO,RTO,RTO,73458.589,False
6/3/2020 6:00:00 AM,6/3/2020 2:00:00 AM,RTO,RTO,RTO,RTO,70289.380,False
6/3/2020 7:00:00 AM,6/3/2020 3:00:00 AM,RTO,RTO,RTO,RTO,68286.630,False
6/3/2020 8:00:00 AM,6/3/2020 4:00:00 AM,RTO,RTO,RTO,RTO,68199.040,False
6/3/2020 9:00:00 AM,6/3/2020 5:00:00 AM,RTO,RTO,RTO,RTO,70020.479,False
6/3/2020 10:00:00 AM,6/3/2020 6:00:00 AM,RTO,RTO,RTO,RTO,73193.423,False
6/3/2020 11:00:00 AM,6/3/2020 7:00:00 AM,RTO,RTO,RTO,RTO,78503.407,False
6/3/2020 12:00:00 PM,6/3/2020 8:00:00 AM,RTO,RTO,RTO,RTO,84031.154,False
6/3/2020 1:00:00 PM,6/3/2020 9:00:00 AM,RTO,RTO,RTO,RTO,89469.893,False
6/3/2020 2:00:00 PM,6/3/2020 10:00:00 AM,RTO,RTO,RTO,RTO,94844.353,False
6/3/2020 3:00:00 PM,6/3/2020 11:00:00 AM,RTO,RTO,RTO,RTO,99884.395,False
6/3/2020 4:00:00 PM,6/3/2020 12:00:00 PM,RTO,RTO,RTO,RTO,103401.141,False
6/3/2020 5:00:00 PM,6/3/2020 1:00:00 PM,RTO,RTO,RTO,RTO,105760.099,False
6/3/2020 6:00:00 PM,6/3/2020 2:00:00 PM,RTO,RTO,RTO,RTO,107485.087,False
6/3/2020 7:00:00 PM,6/3/2020 3:00:00 PM,RTO,RTO,RTO,RTO,109491.968,False
6/3/2020 8:00:00 PM,6/3/2020 4:00:00 PM,RTO,RTO,RTO,RTO,112456.258,False
6/3/2020 9:00:00 PM,6/3/2020 5:00:00 PM,RTO,RTO,RTO,RTO,114661.456,False
6/3/2020 10:00:00 PM,6/3/2020 6:00:00 PM,RTO,RTO,RTO,RTO,114134.592,False
6/3/2020 11:00:00 PM,6/3/2020 7:00:00 PM,RTO,RTO,RTO,RTO,110618.678,False
6/4/2020 12:00:00 AM,6/3/2020 8:00:00 PM,RTO,RTO,RTO,RTO,106273.760,False
6/4/2020 1:00:00 AM,6/3/2020 9:00:00 PM,RTO,RTO,RTO,RTO,102464.034,False
6/4/2020 2:00:00 AM,6/3/2020 10:00:00 PM,RTO,RTO,RTO,RTO,95813.478,False
6/4/2020 3:00:00 AM,6/3/2020 11:00:00 PM,RTO,RTO,RTO,RTO,88078.622,False
6/4/2020 4:00:00 AM,6/4/2020 12:00:00 AM,RTO,RTO,RTO,RTO,81688.876,False
6/4/2020 5:00:00 AM,6/4/2020 1:00:00 AM,RTO,RTO,RTO,RTO,76763.351,False
6/4/2020 6:00:00 AM,6/4/2020 2:00:00 AM,RTO,RTO,RTO,RTO,73486.294,False
6/4/2020 7:00:00 AM,6/4/2020 3:00:00 AM,RTO,RTO,RTO,RTO,71282.075,False
6/4/2020 8:00:00 AM,6/4/2020 4:00:00 AM,RTO,RTO,RTO,RTO,70689.776,False
6/4/2020 9:00:00 AM,6/4/2020 5:00:00 AM,RTO,RTO,RTO,RTO,72243.878,False
6/4/2020 10:00:00 AM,6/4/2020 6:00:00 AM,RTO,RTO,RTO,RTO,75712.414,False
6/4/2020 11:00:00 AM,6/4/2020 7:00:00 AM,RTO,RTO,RTO,RTO,81636.518,False
6/4/2020 12:00:00 PM,6/4/2020 8:00:00 AM,RTO,RTO,RTO,RTO,87756.357,False
6/4/2020 1:00:00 PM,6/4/2020 9:00:00 AM,RTO,RTO,RTO,RTO,93648.156,False
6/4/2020 2:00:00 PM,6/4/2020 10:00:00 AM,RTO,RTO,RTO,RTO,99996.927,False
6/4/2020 3:00:00 PM,6/4/2020 11:00:00 AM,RTO,RTO,RTO,RTO,106037.053,False
6/4/2020 4:00:00 PM,6/4/2020 12:00:00 PM,RTO,RTO,RTO,RTO,111207.097,False
6/4/2020 5:00:00 PM,6/4/2020 1:00:00 PM,RTO,RTO,RTO,RTO,115227.726,False
6/4/2020 6:00:00 PM,6/4/2020 2:00:00 PM,RTO,RTO,RTO,RTO,116993.173,False
6/4/2020 7:00:00 PM,6/4/2020 3:00:00 PM,RTO,RTO,RTO,RTO,117549.937,False
6/4/2020 8:00:00 PM,6/4/2020 4:00:00 PM,RTO,RTO,RTO,RTO,118816.880,False
6/4/2020 9:00:00 PM,6/4/2020 5:00:00 PM,RTO,RTO,RTO,RTO,118894.528,False
6/4/2020 10:00:00 PM,6/4/2020 6:00:00 PM,RTO,RTO,RTO,RTO,116756.879,False
6/4/2020 11:00:00 PM,6/4/2020 7:00:00 PM,RTO,RTO,RTO,RTO,112408.372,False
6/5/2020 12:00:00 AM,6/4/2020 8:00:00 PM,RTO,RTO,RTO,RTO,107942.352,False
6/5/2020 1:00:00 AM,6/4/2020 9:00:00 PM,RTO,RTO,RTO,RTO,103369.187,False
6/5/2020 2:00:00 AM,6/4/2020 10:00:00 PM,RTO,RTO,RTO,RTO,96710.637,False
6/5/2020 3:00:00 AM,6/4/2020 11:00:00 PM,RTO,RTO,RTO,RTO,88956.839,False
6/5/2020 4:00:00 AM,6/5/2020 12:00:00 AM,RTO,RTO,RTO,RTO,82504.074,False
6/5/2020 5:00:00 AM,6/5/2020 1:00:00 AM,RTO,RTO,RTO,RTO,77681.917,False
6/5/2020 6:00:00 AM,6/5/2020 2:00:00 AM,RTO,RTO,RTO,RTO,74357.235,False
6/5/2020 7:00:00 AM,6/5/2020 3:00:00 AM,RTO,RTO,RTO,RTO,72420.132,False
6/5/2020 8:00:00 AM,6/5/2020 4:00:00 AM,RTO,RTO,RTO,RTO,72095.202,False
6/5/2020 9:00:00 AM,6/5/2020 5:00:00 AM,RTO,RTO,RTO,RTO,73643.153,False
6/5/2020 10:00:00 AM,6/5/2020 6:00:00 AM,RTO,RTO,RTO,RTO,76811.380,False
6/5/2020 11:00:00 AM,6/5/2020 7:00:00 AM,RTO,RTO,RTO,RTO,82223.999,False
6/5/2020 12:00:00 PM,6/5/2020 8:00:00 AM,RTO,RTO,RTO,RTO,87923.255,False
6/5/2020 1:00:00 PM,6/5/2020 9:00:00 AM,RTO,RTO,RTO,RTO,93425.179,False
6/5/2020 2:00:00 PM,6/5/2020 10:00:00 AM,RTO,RTO,RTO,RTO,98953.435,False
6/5/2020 3:00:00 PM,6/5/2020 11:00:00 AM,RTO,RTO,RTO,RTO,104569.878,False
6/5/2020 4:00:00 PM,6/5/2020 12:00:00 PM,RTO,RTO,RTO,RTO,109318.088,False
6/5/2020 5:00:00 PM,6/5/2020 1:00:00 PM,RTO,RTO,RTO,RTO,112972.634,False
6/5/2020 6:00:00 PM,6/5/2020 2:00:00 PM,RTO,RTO,RTO,RTO,115154.067,False
6/5/2020 7:00:00 PM,6/5/2020 3:00:00 PM,RTO,RTO,RTO,RTO,116449.008,False
6/5/2020 8:00:00 PM,6/5/2020 4:00:00 PM,RTO,RTO,RTO,RTO,116738.451,False
6/5/2020 9:00:00 PM,6/5/2020 5:00:00 PM,RTO,RTO,RTO,RTO,115809.450,False
6/5/2020 10:00:00 PM,6/5/2020 6:00:00 PM,RTO,RTO,RTO,RTO,113015.362,False
6/5/2020 11:00:00 PM,6/5/2020 7:00:00 PM,RTO,RTO,RTO,RTO,109203.477,False
6/6/2020 12:00:00 AM,6/5/2020 8:00:00 PM,RTO,RTO,RTO,RTO,105293.102,False
6/6/2020 1:00:00 AM,6/5/2020 9:00:00 PM,RTO,RTO,RTO,RTO,101930.159,False
6/6/2020 2:00:00 AM,6/5/2020 10:00:00 PM,RTO,RTO,RTO,RTO,95996.154,False
6/6/2020 3:00:00 AM,6/5/2020 11:00:00 PM,RTO,RTO,RTO,RTO,88682.974,False
6/6/2020 4:00:00 AM,6/6/2020 12:00:00 AM,RTO,RTO,RTO,RTO,82307.596,False
6/6/2020 5:00:00 AM,6/6/2020 1:00:00 AM,RTO,RTO,RTO,RTO,77298.021,False
6/6/2020 6:00:00 AM,6/6/2020 2:00:00 AM,RTO,RTO,RTO,RTO,73676.598,False
6/6/2020 7:00:00 AM,6/6/2020 3:00:00 AM,RTO,RTO,RTO,RTO,71246.353,False
6/6/2020 8:00:00 AM,6/6/2020 4:00:00 AM,RTO,RTO,RTO,RTO,70011.149,False
6/6/2020 9:00:00 AM,6/6/2020 5:00:00 AM,RTO,RTO,RTO,RTO,69654.499,False
6/6/2020 10:00:00 AM,6/6/2020 6:00:00 AM,RTO,RTO,RTO,RTO,69777.782,False
6/6/2020 11:00:00 AM,6/6/2020 7:00:00 AM,RTO,RTO,RTO,RTO,73311.814,False
6/6/2020 12:00:00 PM,6/6/2020 8:00:00 AM,RTO,RTO,RTO,RTO,79519.814,False
6/6/2020 1:00:00 PM,6/6/2020 9:00:00 AM,RTO,RTO,RTO,RTO,86133.565,False
6/6/2020 2:00:00 PM,6/6/2020 10:00:00 AM,RTO,RTO,RTO,RTO,92728.802,False
6/6/2020 3:00:00 PM,6/6/2020 11:00:00 AM,RTO,RTO,RTO,RTO,98457.130,False
6/6/2020 4:00:00 PM,6/6/2020 12:00:00 PM,RTO,RTO,RTO,RTO,103077.003,False
6/6/2020 5:00:00 PM,6/6/2020 1:00:00 PM,RTO,RTO,RTO,RTO,106080.440,False
6/6/2020 6:00:00 PM,6/6/2020 2:00:00 PM,RTO,RTO,RTO,RTO,108371.565,False
6/6/2020 7:00:00 PM,6/6/2020 3:00:00 PM,RTO,RTO,RTO,RTO,110435.476,False
6/6/2020 8:00:00 PM,6/6/2020 4:00:00 PM,RTO,RTO,RTO,RTO,111829.685,False
6/6/2020 9:00:00 PM,6/6/2020 5:00:00 PM,RTO,RTO,RTO,RTO,112547.745,False
6/6/2020 10:00:00 PM,6/6/2020 6:00:00 PM,RTO,RTO,RTO,RTO,111010.804,False
6/6/2020 11:00:00 PM,6/6/2020 7:00:00 PM,RTO,RTO,RTO,RTO,106258.223,False
6/7/2020 12:00:00 AM,6/6/2020 8:00:00 PM,RTO,RTO,RTO,RTO,100483.243,False
6/7/2020 1:00:00 AM,6/6/2020 9:00:00 PM,RTO,RTO,RTO,RTO,96297.715,False
6/7/2020 2:00:00 AM,6/6/2020 10:00:00 PM,RTO,RTO,RTO,RTO,89833.260,False
6/7/2020 3:00:00 AM,6/6/2020 11:00:00 PM,RTO,RTO,RTO,RTO,82294.231,False
6/7/2020 4:00:00 AM,6/7/2020 12:00:00 AM,RTO,RTO,RTO,RTO,75609.904,False
6/7/2020 5:00:00 AM,6/7/2020 1:00:00 AM,RTO,RTO,RTO,RTO,70495.683,False
6/7/2020 6:00:00 AM,6/7/2020 2:00:00 AM,RTO,RTO,RTO,RTO,66997.465,False
6/7/2020 7:00:00 AM,6/7/2020 3:00:00 AM,RTO,RTO,RTO,RTO,64502.417,False
6/7/2020 8:00:00 AM,6/7/2020 4:00:00 AM,RTO,RTO,RTO,RTO,62798.824,False
6/7/2020 9:00:00 AM,6/7/2020 5:00:00 AM,RTO,RTO,RTO,RTO,61844.592,False
6/7/2020 10:00:00 AM,6/7/2020 6:00:00 AM,RTO,RTO,RTO,RTO,61390.977,False
6/7/2020 11:00:00 AM,6/7/2020 7:00:00 AM,RTO,RTO,RTO,RTO,63861.068,False
6/7/2020 12:00:00 PM,6/7/2020 8:00:00 AM,RTO,RTO,RTO,RTO,68142.517,False
6/7/2020 1:00:00 PM,6/7/2020 9:00:00 AM,RTO,RTO,RTO,RTO,72657.683,False
6/7/2020 2:00:00 PM,6/7/2020 10:00:00 AM,RTO,RTO,RTO,RTO,76754.507,False
6/7/2020 3:00:00 PM,6/7/2020 11:00:00 AM,RTO,RTO,RTO,RTO,80264.277,False
6/7/2020 4:00:00 PM,6/7/2020 12:00:00 PM,RTO,RTO,RTO,RTO,83518.036,False
6/7/2020 5:00:00 PM,6/7/2020 1:00:00 PM,RTO,RTO,RTO,RTO,85859.116,False
6/7/2020 6:00:00 PM,6/7/2020 2:00:00 PM,RTO,RTO,RTO,RTO,88293.216,False
6/7/2020 7:00:00 PM,6/7/2020 3:00:00 PM,RTO,RTO,RTO,RTO,91001.097,False
6/7/2020 8:00:00 PM,6/7/2020 4:00:00 PM,RTO,RTO,RTO,RTO,94128.260,False
6/7/2020 9:00:00 PM,6/7/2020 5:00:00 PM,RTO,RTO,RTO,RTO,96702.159,False
6/7/2020 10:00:00 PM,6/7/2020 6:00:00 PM,RTO,RTO,RTO,RTO,96986.828,False
6/7/2020 11:00:00 PM,6/7/2020 7:00:00 PM,RTO,RTO,RTO,RTO,94621.166,False
6/8/2020 12:00:00 AM,6/7/2020 8:00:00 PM,RTO,RTO,RTO,RTO,90634.771,False
6/8/2020 1:00:00 AM,6/7/2020 9:00:00 PM,RTO,RTO,RTO,RTO,87788.227,False
6/8/2020 2:00:00 AM,6/7/2020 10:00:00 PM,RTO,RTO,RTO,RTO,82440.338,False
6/8/2020 3:00:00 AM,6/7/2020 11:00:00 PM,RTO,RTO,RTO,RTO,75876.199,False
6/8/2020 4:00:00 AM,6/8/2020 12:00:00 AM,RTO,RTO,RTO,RTO,70294.798,False
6/8/2020 5:00:00 AM,6/8/2020 1:00:00 AM,RTO,RTO,RTO,RTO,66502.871,False
6/8/2020 6:00:00 AM,6/8/2020 2:00:00 AM,RTO,RTO,RTO,RTO,64157.448,False
6/8/2020 7:00:00 AM,6/8/2020 3:00:00 AM,RTO,RTO,RTO,RTO,62713.119,False
6/8/2020 8:00:00 AM,6/8/2020 4:00:00 AM,RTO,RTO,RTO,RTO,62929.678,False
6/8/2020 9:00:00 AM,6/8/2020 5:00:00 AM,RTO,RTO,RTO,RTO,64918.922,False
6/8/2020 10:00:00 AM,6/8/2020 6:00:00 AM,RTO,RTO,RTO,RTO,68291.198,False
6/8/2020 11:00:00 AM,6/8/2020 7:00:00 AM,RTO,RTO,RTO,RTO,73803.147,False
6/8/2020 12:00:00 PM,6/8/2020 8:00:00 AM,RTO,RTO,RTO,RTO,78967.275,False
6/8/2020 1:00:00 PM,6/8/2020 9:00:00 AM,RTO,RTO,RTO,RTO,83353.316,False
6/8/2020 2:00:00 PM,6/8/2020 10:00:00 AM,RTO,RTO,RTO,RTO,87219.383,False
6/8/2020 3:00:00 PM,6/8/2020 11:00:00 AM,RTO,RTO,RTO,RTO,91031.821,False
6/8/2020 4:00:00 PM,6/8/2020 12:00:00 PM,RTO,RTO,RTO,RTO,94907.332,False
6/8/2020 5:00:00 PM,6/8/2020 1:00:00 PM,RTO,RTO,RTO,RTO,98785.096,False
6/8/2020 6:00:00 PM,6/8/2020 2:00:00 PM,RTO,RTO,RTO,RTO,102307.128,False
6/8/2020 7:00:00 PM,6/8/2020 3:00:00 PM,RTO,RTO,RTO,RTO,105465.087,False
6/8/2020 8:00:00 PM,6/8/2020 4:00:00 PM,RTO,RTO,RTO,RTO,108780.129,False
6/8/2020 9:00:00 PM,6/8/2020 5:00:00 PM,RTO,RTO,RTO,RTO,111208.223,False
6/8/2020 10:00:00 PM,6/8/2020 6:00:00 PM,RTO,RTO,RTO,RTO,110848.741,False
6/8/2020 11:00:00 PM,6/8/2020 7:00:00 PM,RTO,RTO,RTO,RTO,107232.231,False
6/9/2020 12:00:00 AM,6/8/2020 8:00:00 PM,RTO,RTO,RTO,RTO,102263.590,False
6/9/2020 1:00:00 AM,6/8/2020 9:00:00 PM,RTO,RTO,RTO,RTO,98423.023,False
6/9/2020 2:00:00 AM,6/8/2020 10:00:00 PM,RTO,RTO,RTO,RTO,91738.083,False
6/9/2020 3:00:00 AM,6/8/2020 11:00:00 PM,RTO,RTO,RTO,RTO,83835.896,False
6/9/2020 4:00:00 AM,6/9/2020 12:00:00 AM,RTO,RTO,RTO,RTO,77266.755,False
6/9/2020 5:00:00 AM,6/9/2020 1:00:00 AM,RTO,RTO,RTO,RTO,72496.275,False
6/9/2020 6:00:00 AM,6/9/2020 2:00:00 AM,RTO,RTO,RTO,RTO,69320.401,False
6/9/2020 7:00:00 AM,6/9/2020 3:00:00 AM,RTO,RTO,RTO,RTO,67512.531,False
6/9/2020 8:00:00 AM,6/9/2020 4:00:00 AM,RTO,RTO,RTO,RTO,67515.633,False
6/9/2020 9:00:00 AM,6/9/2020 5:00:00 AM,RTO,RTO,RTO,RTO,68895.195,False
6/9/2020 10:00:00 AM,6/9/2020 6:00:00 AM,RTO,RTO,RTO,RTO,72443.973,False
6/9/2020 11:00:00 AM,6/9/2020 7:00:00 AM,RTO,RTO,RTO,RTO,78330.986,False
6/9/2020 12:00:00 PM,6/9/2020 8:00:00 AM,RTO,RTO,RTO,RTO,84708.766,False
6/9/2020 1:00:00 PM,6/9/2020 9:00:00 AM,RTO,RTO,RTO,RTO,91015.800,False
6/9/2020 2:00:00 PM,6/9/2020 10:00:00 AM,RTO,RTO,RTO,RTO,98147.604,False
6/9/2020 3:00:00 PM,6/9/2020 11:00:00 AM,RTO,RTO,RTO,RTO,105283.860,False
6/9/2020 4:00:00 PM,6/9/2020 12:00:00 PM,RTO,RTO,RTO,RTO,111858.242,False
6/9/2020 5:00:00 PM,6/9/2020 1:00:00 PM,RTO,RTO,RTO,RTO,117608.805,False
6/9/2020 6:00:00 PM,6/9/2020 2:00:00 PM,RTO,RTO,RTO,RTO,121997.373,False
6/9/2020 7:00:00 PM,6/9/2020 3:00:00 PM,RTO,RTO,RTO,RTO,124694.037,False
6/9/2020 8:00:00 PM,6/9/2020 4:00:00 PM,RTO,RTO,RTO,RTO,126170.735,False
6/9/2020 9:00:00 PM,6/9/2020 5:00:00 PM,RTO,RTO,RTO,RTO,127161.708,False
6/9/2020 10:00:00 PM,6/9/2020 6:00:00 PM,RTO,RTO,RTO,RTO,125635.707,False
6/9/2020 11:00:00 PM,6/9/2020 7:00:00 PM,RTO,RTO,RTO,RTO,122060.150,False
6/10/2020 12:00:00 AM,6/9/2020 8:00:00 PM,RTO,RTO,RTO,RTO,117692.432,False
6/10/2020 1:00:00 AM,6/9/2020 9:00:00 PM,RTO,RTO,RTO,RTO,114139.602,False
6/10/2020 2:00:00 AM,6/9/2020 10:00:00 PM,RTO,RTO,RTO,RTO,106917.350,False
6/10/2020 3:00:00 AM,6/9/2020 11:00:00 PM,RTO,RTO,RTO,RTO,98951.953,False
6/10/2020 4:00:00 AM,6/10/2020 12:00:00 AM,RTO,RTO,RTO,RTO,91869.902,False
6/10/2020 5:00:00 AM,6/10/2020 1:00:00 AM,RTO,RTO,RTO,RTO,86498.934,False
6/10/2020 6:00:00 AM,6/10/2020 2:00:00 AM,RTO,RTO,RTO,RTO,82905.298,False
6/10/2020 7:00:00 AM,6/10/2020 3:00:00 AM,RTO,RTO,RTO,RTO,80540.415,False
6/10/2020 8:00:00 AM,6/10/2020 4:00:00 AM,RTO,RTO,RTO,RTO,80094.440,False
6/10/2020 9:00:00 AM,6/10/2020 5:00:00 AM,RTO,RTO,RTO,RTO,81786.614,False
6/10/2020 10:00:00 AM,6/10/2020 6:00:00 AM,RTO,RTO,RTO,RTO,85298.852,False
6/10/2020 11:00:00 AM,6/10/2020 7:00:00 AM,RTO,RTO,RTO,RTO,91950.517,False
6/10/2020 12:00:00 PM,6/10/2020 8:00:00 AM,RTO,RTO,RTO,RTO,98794.019,False
6/10/2020 1:00:00 PM,6/10/2020 9:00:00 AM,RTO,RTO,RTO,RTO,105293.642,False
6/10/2020 2:00:00 PM,6/10/2020 10:00:00 AM,RTO,RTO,RTO,RTO,111751.408,False
6/10/2020 3:00:00 PM,6/10/2020 11:00:00 AM,RTO,RTO,RTO,RTO,117983.582,False
6/10/2020 4:00:00 PM,6/10/2020 12:00:00 PM,RTO,RTO,RTO,RTO,124106.117,False
6/10/2020 5:00:00 PM,6/10/2020 1:00:00 PM,RTO,RTO,RTO,RTO,128102.636,False
6/10/2020 6:00:00 PM,6/10/2020 2:00:00 PM,RTO,RTO,RTO,RTO,130501.271,False
6/10/2020 7:00:00 PM,6/10/2020 3:00:00 PM,RTO,RTO,RTO,RTO,130870.483,False
6/10/2020 8:00:00 PM,6/10/2020 4:00:00 PM,RTO,RTO,RTO,RTO,130581.658,False
6/10/2020 9:00:00 PM,6/10/2020 5:00:00 PM,RTO,RTO,RTO,RTO,129792.022,False
6/10/2020 10:00:00 PM,6/10/2020 6:00:00 PM,RTO,RTO,RTO,RTO,126392.892,False
6/10/2020 11:00:00 PM,6/10/2020 7:00:00 PM,RTO,RTO,RTO,RTO,120353.439,False
6/11/2020 12:00:00 AM,6/10/2020 8:00:00 PM,RTO,RTO,RTO,RTO,114523.971,False
6/11/2020 1:00:00 AM,6/10/2020 9:00:00 PM,RTO,RTO,RTO,RTO,109797.347,False
6/11/2020 2:00:00 AM,6/10/2020 10:00:00 PM,RTO,RTO,RTO,RTO,102407.829,False
6/11/2020 3:00:00 AM,6/10/2020 11:00:00 PM,RTO,RTO,RTO,RTO,94655.484,False
6/11/2020 4:00:00 AM,6/11/2020 12:00:00 AM,RTO,RTO,RTO,RTO,87887.869,False
6/11/2020 5:00:00 AM,6/11/2020 1:00:00 AM,RTO,RTO,RTO,RTO,83118.853,False
6/11/2020 6:00:00 AM,6/11/2020 2:00:00 AM,RTO,RTO,RTO,RTO,79797.137,False
6/11/2020 7:00:00 AM,6/11/2020 3:00:00 AM,RTO,RTO,RTO,RTO,77706.192,False
6/11/2020 8:00:00 AM,6/11/2020 4:00:00 AM,RTO,RTO,RTO,RTO,77082.300,False
6/11/2020 9:00:00 AM,6/11/2020 5:00:00 AM,RTO,RTO,RTO,RTO,78730.808,False
6/11/2020 10:00:00 AM,6/11/2020 6:00:00 AM,RTO,RTO,RTO,RTO,81771.195,False
6/11/2020 11:00:00 AM,6/11/2020 7:00:00 AM,RTO,RTO,RTO,RTO,87345.764,False
6/11/2020 12:00:00 PM,6/11/2020 8:00:00 AM,RTO,RTO,RTO,RTO,92383.511,False
6/11/2020 1:00:00 PM,6/11/2020 9:00:00 AM,RTO,RTO,RTO,RTO,96534.603,False
6/11/2020 2:00:00 PM,6/11/2020 10:00:00 AM,RTO,RTO,RTO,RTO,99906.252,False
6/11/2020 3:00:00 PM,6/11/2020 11:00:00 AM,RTO,RTO,RTO,RTO,102554.687,False
6/11/2020 4:00:00 PM,6/11/2020 12:00:00 PM,RTO,RTO,RTO,RTO,105753.011,False
